"","date","polarity","state","text","Weeks","Season"
"2922",2018-02-06,0.6,"NC","Krystal’s eyes while Arie gave out the rose to Kendall #thebachelor https://t.co/hkOalxHRJx","week 6","Bachelor 2018"
"2923",2018-02-06,0,"CT","She’s just floored. #byekrystal #thebachelor","week 6","Bachelor 2018"
"2924",2018-02-06,-0.3,"MA","I’m shocked but thank god arie finally got his shit together. #thebachelor","week 6","Bachelor 2018"
"2925",2018-02-06,0,"GA","YES!!   #thebachelor","week 6","Bachelor 2018"
"2926",2018-02-06,-0.03125,"PA","#thebachelor HOLY SHIT! Way to go Kendall! HAHAHAHAHA!","week 6","Bachelor 2018"
"2927",2018-02-06,0.75,"NY","My mom: yes give her that rose and then stab Krystal with a thorn! #thebachelor","week 6","Bachelor 2018"
"2928",2018-02-06,0,"OK","Yes!!!!!!!!!!!!!!!!!! Woo hoo!!!!!!!!! #thebachelor #ByeFelicia","week 6","Bachelor 2018"
"2929",2018-02-06,0,"IN","Yessssss! Buhbye, Krystal! 😂 #thebachelor https://t.co/PNI16mATDt","week 6","Bachelor 2018"
"2930",2018-02-06,-0.2,"NY","If Arie keeps Krystal, he’s just straight up afraid of what she’ll do if he sends her packing. #thebachelor #BachelorNation","week 6","Bachelor 2018"
"2931",2018-02-06,0,"TX","See you on paradise Krystal. #thebachelor","week 6","Bachelor 2018"
"2932",2018-02-06,0.55,"MA","Where’d the top of her rose go?😂 #thebachelor","week 6","Bachelor 2018"
"2933",2018-02-06,0,"PA","#thebachelor Bye Bitch Christal!!! Yea....","week 6","Bachelor 2018"
"2934",2018-02-06,-0.155902777777778,"NY","Blessings!!! Tom Brady and Krystal go down within days of each other! #thebachelor #teamkendall","week 6","Bachelor 2018"
"2935",2018-02-06,0,"IN","✌🏼 out Krystal 😂😂 #thebachelor","week 6","Bachelor 2018"
"2936",2018-02-06,-0.8,"FL","Queue the scene where the girls pop champagne 🍾 and celebrate the one they hate leaving. #thebachelor","week 6","Bachelor 2018"
"2937",2018-02-06,0,"NC","ari walking outta the restaurant like  #thebachelor https://t.co/XAw2RMnTa5","week 6","Bachelor 2018"
"2938",2018-02-06,0,"MI","KRYSTAL IS GONE!!!!!!!! Thank god. #thebachelor","week 6","Bachelor 2018"
"2939",2018-02-06,0,"NJ","FINALLY FINALLY FINALLY #thebachelor","week 6","Bachelor 2018"
"2940",2018-02-06,0.2,"KS","Did we miss seeing Krystal beat Kendall over the head with the rose?? Anyone else notice it was missing all the petals #thebachelor","week 6","Bachelor 2018"
"2941",2018-02-06,0,"MA","BYE KRYSTAL, BYE BITCH!! #thebachelor","week 6","Bachelor 2018"
"2942",2018-02-06,0.875,"SC","The good Lord has blessed us with a miracle! #thebachelor #byeKrystal","week 6","Bachelor 2018"
"2943",2018-02-06,0,"IL","Nah the girls were like.....#thebachelor https://t.co/c9Hv19AUGX","week 6","Bachelor 2018"
"2944",2018-02-06,0,"NJ","Hey Krystal do you feel personally attacked???? #thebachelorw","week 6","Bachelor 2018"
"2945",2018-02-06,0,"TN","Thank goodness Krystal is going home.. Now @tiarachel91 doesn’t have to jump in the river!! 😂🙌🏽 #theBachelor","week 6","Bachelor 2018"
"2946",2018-02-06,0.366666666666667,"TX","@KendallPatrice I’m so happy for you and glad you killed Krystal with kindness 💜 #TheBachelor","week 6","Bachelor 2018"
"2947",2018-02-06,0,"PA","BUUUHHH BYYYYEEE KRYSTAL U WONT BE MISSED ✌🏼 #thebachelor","week 6","Bachelor 2018"
"2948",2018-02-06,0,"FL","Me when Arie FINALLY sent Krystal home #thebachelor https://t.co/QRwfv7ii2t","week 6","Bachelor 2018"
"2949",2018-02-06,0,"NJ","Hey Krystal do you feel personally attacked #thebachelor","week 6","Bachelor 2018"
"2950",2018-02-06,0.625,"FL","Hey #BachelorNation! Can we start a petition now to make sure Krystal is NOT on BIP?! #thebachelor @chrisbharrison… https://t.co/W3E1uvgeja","week 6","Bachelor 2018"
"2951",2018-02-06,-0.7,"IL","does kendall know what a bad bitch she is rn #thebachelor","week 6","Bachelor 2018"
"2952",2018-02-06,0,"MN","Arie: Kendal, can I talk to you for a minute?

*wispers to Kendal* 
Run...

#thebachelor https://t.co/bI4KnoEbtk","week 6","Bachelor 2018"
"2953",2018-02-06,0,"NJ","When people toast your exit with champagne, that should tell you something about your character... #thebachelor","week 6","Bachelor 2018"
"2954",2018-02-06,0.6,"MN","Krystal literally can’t cry in her post rose interview, because she feels nothing. #thebachelor","week 6","Bachelor 2018"
"2955",2018-02-06,0,"IL","Krystal is definitely acting  #thebachelor","week 6","Bachelor 2018"
"2956",2018-02-06,0.4,"IA","@whats_ur_sign_ You look great blonde!  But I like your hair now too!","week 6","Bachelor 2018"
"2957",2018-02-06,0.0666666666666667,"NE","She’s not even good at ACTING sad rn 

#thebachelor https://t.co/koXCborl56","week 6","Bachelor 2018"
"2958",2018-02-06,0.65,"AL","@KendallPatrice @tiarachel91 You are a rare, beautiful soul!!!","week 6","Bachelor 2018"
"2959",2018-02-06,0.25,"PA","Cheered more because Krystal left than I did for the #eagles #thebachelor","week 6","Bachelor 2018"
"2960",2018-02-06,0.1875,"PA","I’m so excited to watch an episode without Krystal next week #thebachelor","week 6","Bachelor 2018"
"2961",2018-02-06,0,"TX","@BarstoolFran SHE GONEEE! 🙌🏻 #thebachelor","week 6","Bachelor 2018"
"2962",2018-02-06,-0.5,"GA","Also just realized I called him Ariel instead of Arie but come on was I wrong. #thebachelor","week 6","Bachelor 2018"
"2963",2018-02-06,0.25,"AL","@KendallPatrice @tiarachel91 And Tia, you’re a badass bitch that I’d love to see as the next #Bachelorette… https://t.co/wiCxz0pPSe","week 6","Bachelor 2018"
"2964",2018-02-06,0,"UT","“This date is definitely for the women” .... he’s making them be moulin rouge dancers #thebachelor","week 6","Bachelor 2018"
"2965",2018-02-06,0,"VA","...but if Krystal keeps slurping her wine into the microphone I’m going to break something. #thebachelor","week 6","Bachelor 2018"
"2966",2018-02-06,0.5,"MN","Ok but can @KendallPatrice please be my therapist? #thebachelor","week 6","Bachelor 2018"
"2967",2018-02-06,0.25,"NY","when @trumbullina said ""it's hot when guys know about things and do things about things,"" i felt that #TheBachelor","week 6","Bachelor 2018"
"2968",2018-02-06,0,"NY","Another shopping date?! See. SEE. #thebachelor","week 6","Bachelor 2018"
"2969",2018-02-06,0,"NY","Which lasted longer: the car or Jacqueline’s relationship with Arie? #thebachelor","week 6","Bachelor 2018"
"2970",2018-02-06,0,"NY","Listening to arie talk about how cars work is literally my vision of hell #thebachelor","week 6","Bachelor 2018"
"2971",2018-02-06,0.5,"NJ","Jacqueline’s date is a rip off of Becca K (still love you tho) #thebachelor","week 6","Bachelor 2018"
"2972",2018-02-06,0.25,"KY","Krystal slurps her wine, and that’s exactly why she got sent home. Bye bitch #thebachelor","week 6","Bachelor 2018"
"2973",2018-02-06,0,"TN","How do I marry Jacqueline #thebachelor","week 6","Bachelor 2018"
"2974",2018-02-06,0,"NY","Kendall for president. #thebachelor","week 6","Bachelor 2018"
"2975",2018-02-06,0,"NY","would 100% go on the show to make friends #thebachelor https://t.co/fxZ6DjeVlH","week 6","Bachelor 2018"
"2976",2018-02-06,-0.155555555555556,"NY","Jacqueline walking down the streets of Paris... #thebachelor https://t.co/Jig00ge4vv","week 6","Bachelor 2018"
"2977",2018-02-06,0,"TX","This boy be kissing ooo weee #thebachelor","week 6","Bachelor 2018"
"2978",2018-02-06,0,"TN","@tiarachel91 What is she saying? Because I can’t understand 90% of what comes out of her mouth....","week 6","Bachelor 2018"
"2979",2018-02-06,0,"NY","Jaclyn says “sí” in Paris. 😑#thebachelor #BachelorNation","week 6","Bachelor 2018"
"2980",2018-02-06,0,"IL","BUY JACQUELINE! 📈📈↗️ #thebachelor","week 6","Bachelor 2018"
"2981",2018-02-06,0.0324675324675325,"PA","For any single man watching #thebachelor do NOT take a woman to buy a new dress while on your date and say “let’s g… https://t.co/9Qh2VlRw5A","week 6","Bachelor 2018"
"2982",2018-02-06,0.296428571428571,"VA","Lol @ him saying she’s too smart for him. What’s he saying about all the other girls then? 🤭 #thebachelor","week 6","Bachelor 2018"
"2983",2018-02-06,0.5,"NC","“Tell me your doubts. I love that” #thebachelor https://t.co/h7DYrYTIcV","week 6","Bachelor 2018"
"2984",2018-02-06,-0.6,"KS","Awkward #thebachelor","week 6","Bachelor 2018"
"2985",2018-02-06,0.8,"NJ","“Why do you honk you wouldn’t gravitate towards intelligent women” YES JACQUELINE #thebachelor","week 6","Bachelor 2018"
"2986",2018-02-06,0.425,"IL","jacqueline is cool bc im sure my hair would look as janky as hers #thebachelor","week 6","Bachelor 2018"
"2987",2018-02-06,0.533333333333333,"MN","@DC_612 @KendallPatrice How is she that sure of herself and mature at 26? I am impressed.","week 6","Bachelor 2018"
"2988",2018-02-06,-0.4,"NC","Saying you wanna be a student for 6 years was a POOR choice on #thebachelor","week 6","Bachelor 2018"
"2989",2018-02-06,-0.625,"IL","Did he one-on-one Jacqueline to break up with her?! WTF ARIESTOTLE! #thebachelor","week 6","Bachelor 2018"
"2990",2018-02-06,-0.45,"AZ","I wonder if we played a #thebachelor drinking game &amp; had to drink every time Arie said “ya know?” How drunk would w… https://t.co/KrEYLvehW6","week 6","Bachelor 2018"
"2991",2018-02-06,0,"WI","bye krystal 
#thebachelor https://t.co/leaeZ04hPD","week 6","Bachelor 2018"
"2992",2018-02-06,0,"AL","I want Jacqueline’s hair!!! #thebachelor","week 6","Bachelor 2018"
"2993",2018-02-06,0,"NY","Girl, go have a train wreck of a relationship with another PhD. #thebachelor","week 6","Bachelor 2018"
"2994",2018-02-06,0.5,"MA","Ok but where has this version of Arie been hiding all season...? #thebachelor","week 6","Bachelor 2018"
"2995",2018-02-06,-0.1,"LA","Just found out @trumbullina is a DG and now I'm cheering for her even harder #TheBachelor","week 6","Bachelor 2018"
"2996",2018-02-06,0.616666666666667,"TX","For the most part, Arie has gotten an insanely amazing group of women. I’m loving @KendallPatrice and @trumbullina tonight! #TheBachelor","week 6","Bachelor 2018"
"2997",2018-02-06,0.35,"DC","I love @trumbullina so much 💃🙌🥂🌹 #TheBachelor","week 6","Bachelor 2018"
"2998",2018-02-06,-0.6,"OH","jacqueline and arie’s makeout sesh was the weirdest/most awkward makeout sesh I’ve ever witnessed. #thebachelor","week 6","Bachelor 2018"
"2999",2018-02-06,0,"NJ","I think Krystal needs to get with Josh Murray solely based on the amount of mmms they make. #thebachelor","week 6","Bachelor 2018"
"3000",2018-02-06,0,"FL","YASSSS KILL EM WITH KINDNESS @KendallPatrice","week 6","Bachelor 2018"
"3001",2018-02-06,0,"NJ","Anyone else see the boob grab during the make out session with Jacqueline? #thebachelor","week 6","Bachelor 2018"
"3002",2018-02-06,0.217857142857143,"IL","Normally spelled Becca is gone, right? #thebachelor","week 6","Bachelor 2018"
"3003",2018-02-06,0,"MN","TIA IS KILLING IT IN THAT JUMPSUIT OMG OMG OMG @tiarachel91 #TheBachelor","week 6","Bachelor 2018"
"3004",2018-02-06,0,"NC","If he don’t support your dreams, he’s not for you #thebachelor","week 6","Bachelor 2018"
"3005",2018-02-06,0,"AR","I tried to get @tiarachel91 to wear that jumpsuit for her limo entrance bc she looks 💥 💥 in it!!! #TheBachelor","week 6","Bachelor 2018"
"3006",2018-02-06,0,"WI","This episode of #thebachelor is reminding me of my time in Paris. ❤️ #takemeback","week 6","Bachelor 2018"
"3007",2018-02-06,0.25,"VA","TIA’S JUMPSUIT!!!!!!!! Dear lord @tiarachel91 better be the next bachelorette #TheBachelor","week 6","Bachelor 2018"
"3008",2018-02-06,0.0375,"FL","I think if @LaurenBushnell3 and the Fergie twins had a hybrid baby it would absolutely be (the other) Lauren B. #thebachelor","week 6","Bachelor 2018"
"3009",2018-02-06,-0.125,"CO","Dying at the looks on the other girls faces when Bekah is on the stage. #thebachelor 🤪🤪🤪","week 6","Bachelor 2018"
"3010",2018-02-06,0,"OH","Okayyyy @tiarachel91 with that jumpsuit 😍😍😍😍 ermergerd. 🔥🔥🔥🔥 @ariejr #TheBachelor https://t.co/xnRNji62Ob","week 6","Bachelor 2018"
"3011",2018-02-06,0.15,"MO","I’m watching #thebachelor so -13 feminist points but lets be real clear here - a woman’s dreams are NOT an obstacle… https://t.co/PKdsVmjjd9","week 6","Bachelor 2018"
"3012",2018-02-06,1,"IN","@tiarachel91 that rose ceremony outfit 😍😍😍 slay girl slay!!! #thebachelor","week 6","Bachelor 2018"
"3013",2018-02-06,0,"PA","chelsea and krystal in one night 🙌🏻 #thebachelor","week 6","Bachelor 2018"
"3014",2018-02-06,0,"IN","I hope Jenna and Chelsea are in Paradise 🤞🏻❤️ #thebachelor","week 6","Bachelor 2018"
"3015",2018-02-06,0.35,"IL","jenna is 100% cool #thebachelor","week 6","Bachelor 2018"
"3016",2018-02-06,0.9375,"TN","@tiarachel91 @KendallPatrice I loved It! Way to go Kendall! I loved the poppin bottles when they wheeled Krystal's luggage away!","week 6","Bachelor 2018"
"3017",2018-02-06,0,"VA","Same @Chelsea_roy_! I’m always way too optimistic about relationships! #thebachelor","week 6","Bachelor 2018"
"3018",2018-02-06,0,"TX","@ABCBachelorThe just called a woman’s career an “obstacle.” @trumbullina go for that PhD! 💪🏼 #WomenWhoWork","week 6","Bachelor 2018"
"3019",2018-02-06,0,"NC","do you think these girls on #thebachelor don’t mind tasting the hodge podge of lipglosses on their man? like that w… https://t.co/bHWZ0UjAGe","week 6","Bachelor 2018"
"3020",2018-02-06,1,"NY","Ah Paris! Thank you #thebachelor for making my Monday’s great!","week 6","Bachelor 2018"
"3021",2018-02-06,0,"OH","My #girlCrush for #LaurenB @laurenburnham91 grows on the daily. 😍 #TheBachelor @BachelorABC @BacheloretteABC… https://t.co/AHBNQuPfNY","week 6","Bachelor 2018"
"3022",2018-02-06,-0.333333333333333,"WI","chelsea went home are you serious 😭
#thebachelor https://t.co/PAscNTuPQp","week 6","Bachelor 2018"
"3023",2018-02-06,-1,"AZ","Krystal is literally INSANE!!!! #thebachelor","week 6","Bachelor 2018"
"3024",2018-02-06,0.375,"IL","Welp pretty sure Becca makes it to hometowns given the Minnesotan accent on that Dad I just saw. 
#thebachelor","week 6","Bachelor 2018"
"3025",2018-02-06,-0.25,"MO","Now that Krystal is gone, this will be the most boring season yet. #thebachelor","week 6","Bachelor 2018"
"3026",2018-02-06,-0.05,"NY","Arie is so not worth the flood of tears that are apparently coming 🤷🏻‍♀️ #thebachelor","week 6","Bachelor 2018"
"3027",2018-02-07,0.625,"UT","“It is hot when guys who know things about things do things about things”

@trumbullina best quote ever.","week 6","Bachelor 2018"
"3028",2018-02-07,0.4,"IN","I’m so happy he finally sent Krystal home now he just needs to send home Becca M 😂🌹 #thebachelor https://t.co/zsDQMw0BuJ","week 6","Bachelor 2018"
"3029",2018-02-07,0,"AZ","Who is Jenna?? #thebachelor","week 6","Bachelor 2018"
"3030",2018-02-07,0,"CA","@KendallPatrice Total CLASS ACT !!!!","week 6","Bachelor 2018"
"3031",2018-02-07,-0.0666666666666667,"NJ","Krystal Nielson is probably the most annoying person alive thank god she went home and I don’t have to hear her ann… https://t.co/KbOUVyZqux","week 6","Bachelor 2018"
"3032",2018-02-07,0.8,"CA","@KendallPatrice That* not were lol so overwhelmed by her kindness","week 6","Bachelor 2018"
"3033",2018-02-07,0.625,"IA","So glad she's gone! #krystal #thebachelor","week 6","Bachelor 2018"
"3034",2018-02-07,0.2,"TX","MUCH REJOICING #thebachelor 🙌🏼🎉","week 6","Bachelor 2018"
"3035",2018-02-07,0,"NJ","@tiarachel91 for bachelorette if she doesn’t end up with Arie....just saying","week 6","Bachelor 2018"
"3036",2018-02-07,0,"AZ","@KendallPatrice GIRL. The way you spoke to Krystal last night was one of if not the kindest moments I’ve ever seen… https://t.co/XKCx6Fu80F","week 6","Bachelor 2018"
"3037",2018-02-07,0,"WA","@ErinEliseSmith @trumbullina @KendallPatrice I only made it halfway through but now this shall be the highlight of… https://t.co/17azGtWUPt","week 6","Bachelor 2018"
"3038",2018-02-06,0.5,"CA","Can't wait for more romance like this. #livebait #thebachelor https://t.co/NWZe2MFEv7","week 6","Bachelor 2018"
"3039",2018-02-06,-0.09375,"TX","Did the Taxidermy Girl on #thebachelor actually ask Arie if he would eat someone from her little book of horrors? I… https://t.co/KNZWFrCIeR","week 6","Bachelor 2018"
"3040",2018-02-06,0,"AZ","Just caught up on the bachelor. My thoughts:
Finally Krystal went home
@tiarachel91 SLAYED IN THE BODY SUIT THING a… https://t.co/9lNUbvnpXd","week 6","Bachelor 2018"
"3041",2018-02-06,0.172222222222222,"CA","@tiarachel91 is my favorite girl to ever be on the bachelor, hands down.","week 6","Bachelor 2018"
"3042",2018-02-06,0.490625,"VA","@tiarachel91 you remind me so much of @JoelleFletcher and love you both!!","week 6","Bachelor 2018"
"3043",2018-02-06,0.5,"CA","I love tia but I don’t love Arie for her #thebachelor","week 6","Bachelor 2018"
"3044",2018-02-06,-0.1625,"CA","I can’t even handle what sore losers all these other girls are on this date 😂😂 #thebachelor","week 6","Bachelor 2018"
"3045",2018-02-06,0.6,"CA","How did Lauren B just get a rose after that date??😒 #thebachelor","week 6","Bachelor 2018"
"3046",2018-02-06,0,"CA","Can Krystal ever just worry about herself stop trying to turn him off to Kendall #thebachelor","week 6","Bachelor 2018"
"3047",2018-02-06,0.5,"CA","I love Kendall so much more after her chat with Krystal and also I think Krystal is a sociopath #thebachelor","week 6","Bachelor 2018"
"3048",2018-02-07,0.55,"MN","""Fort Lauderdale is an amazing place to fall in love"" #thebachelor https://t.co/X0Phpoqtow","week 6","Bachelor 2018"
"3049",2018-02-07,0.25,"TX","Anybody else thinks Bibiana from The Bachelor looks almost exactly like @realGpad ?? 🤔 💭 #TheBachelor #thebachelor bibiana","week 6","Bachelor 2018"
"3050",2018-02-07,-0.425,"CO","@KendallPatrice ☝️me every time I eat pizza (unless I’m being lazy and eating it cold 🙈)","week 6","Bachelor 2018"
"3051",2018-02-07,0,"IN","Hey @whats_ur_sign_ 🙂","week 6","Bachelor 2018"
"3052",2018-02-06,0,"NY","Soooooo this is my afternoon... #thebachelor #arie #buildseries #nyc #bachelor @ BUILD Series https://t.co/vNZ1uFVieP","week 6","Bachelor 2018"
"3053",2018-02-07,0.520833333333333,"CA","@KendallPatrice Kendall is such a kind person!! I just love her!","week 6","Bachelor 2018"
"3054",2018-02-07,0,"NY","I get it now. 🤷🏻‍♀️🌹#thebachelor @ BUILD Series https://t.co/PIYcKHoEx1","week 6","Bachelor 2018"
"3055",2018-02-07,0.2625,"MN","Wow, Kendall is so amazing—a true gem. Can’t say I would have been so kind in the same situation. #thebachelor #KendallforBachelorette","week 6","Bachelor 2018"
"3056",2018-02-07,0,"TX","I was literally calling everyone’s extension today asking them if they watch #thebachelor so I could talk about it","week 6","Bachelor 2018"
"3057",2018-02-07,0.11875,"OH","Wow wow wow @KendallPatrice you’ve won me over!!  #TheBachelor https://t.co/WzsJ4DuVTl","week 6","Bachelor 2018"
"3058",2018-02-07,-1,"NY","Lauren B for Boring is out boring Arie. Idk why he kept her on #thebachelor #boringtablefortwo","week 6","Bachelor 2018"
"3059",2018-02-07,0.4,"VT","But like real talk, @KendallPatrice for president 2020. Kind representation matters.","week 6","Bachelor 2018"
"3060",2018-02-07,-0.104166666666667,"WI","Well that episode cut my bachelor final four in half! #thebachelor #fantasyleague #bachelorfantasy 🌹🌹","week 6","Bachelor 2018"
"3061",2018-02-07,0.5,"TX","Holy macaroni, I just finished that #2on1 and @KendallPatrice is amazingly well spoken, and so precise in her words… https://t.co/ClpPpil6Gj","week 6","Bachelor 2018"
"3062",2018-02-07,0,"NY","@ClaireEFallon @trumbullina @GabrielyanRob @OliviaCaridi @BrandiCyrus WELP. 🤦🏻‍♀️😂","week 6","Bachelor 2018"
"3063",2018-02-07,0,"NV","THANK👏🏼YOU👏🏼ARIE! 🍾🍾🍾 #thebachelor","week 6","Bachelor 2018"
"3064",2018-02-07,0,"CA","@CarleeMcBunny @whats_ur_sign_ Congrats on making whaboom happen 👍🏼🎉😘🦉🗽","week 6","Bachelor 2018"
"3065",2018-02-06,0.75,"CA","Just watched @KendallPatrice and awesome! Glad I had the chance to meet u.","week 6","Bachelor 2018"
"3066",2018-02-06,0,"CA","Salt Lake City coming your way Monday ! 📆 details below #saltlakecity #thebachelor https://t.co/nl5gyg5DjY","week 6","Bachelor 2018"
"3067",2018-02-07,0.762939453125,"CA","This is my first time ever watching #thebachelor &amp; omg how have I never seen this before?! I am so hooked!!!! 👏","week 6","Bachelor 2018"
"3068",2018-02-08,0.2,"CA","tbh i really thought chelsea was gonna be the villain this season and then it was krystal and i was shook #thebachelor","week 6","Bachelor 2018"
"3069",2018-02-08,0.9,"NY","Omg watching this Krystal/Kendall standoff is truly incredible telivision. 

Kendall for President. #thebachelor","week 6","Bachelor 2018"
"3070",2018-02-08,0.25,"IL","@KendallPatrice so, my bachelor viewing squad wants to be bffs with you. Let's us know when you're in Chicago! 😉😉","week 6","Bachelor 2018"
"3071",2018-02-08,0.65,"OH","@tiarachel91 I freaking think you are adorable and should win Arie's heart in the end. Here's to me crossing my fin… https://t.co/H9Paimka8v","week 6","Bachelor 2018"
"3072",2018-02-08,0.111111111111111,"IL","@KendallPatrice quick follow-up (bc I'm the only one of eleven in my crew who tweets) do you want to have a final v… https://t.co/v0Xo9n78br","week 6","Bachelor 2018"
"3073",2018-02-07,-0.2,"CO","Catching up on #thebachelor and Krystal is literally insane","week 6","Bachelor 2018"
"3074",2018-02-07,0.55,"WA","@ErinEliseSmith @trumbullina @KendallPatrice Ok DAMN. Kendall has amazing character. The compassion she gave Krysta… https://t.co/ZpQHKkfXph","week 6","Bachelor 2018"
"3075",2018-02-07,1,"UT","@NBCSNorthwest @NBCOlympics @BriAmaranthus Couch referee.  Best in the business.   @GStera, get at me if you ever need pointers.","week 6","Bachelor 2018"
"3076",2018-02-07,0.55,"UT","@NBCSNorthwest @NBCOlympics @BriAmaranthus Couch referee.   @EdHochulisGuns, I'm available for pointers whenever is good for you.","week 6","Bachelor 2018"
"3077",2018-02-07,0.25,"CA","Much more concerned with where @whats_ur_sign_ got those boots she’s horse back riding in than her age. Rlly need those boots.","week 6","Bachelor 2018"
"3078",2018-02-08,-0.1875,"CA","@CarleeMcBunny @whats_ur_sign_ Everyone’s got a little whaboom in them 🗽🤙🏼😊","week 6","Bachelor 2018"
"3079",2018-02-08,-0.5,"OR","@AaronJFentress @SerenaWinters @BriAmaranthus @JamieHudsonNBCS It's a fail that you 4 haven't done a Charlie's Angels group photo yet.","week 6","Bachelor 2018"
"3080",2018-02-08,0,"IL","@KendallPatrice Kendall you are one class act! I don't think I have ever seen anyone in bachelor history with the m… https://t.co/M5mA8OS3Ec","week 6","Bachelor 2018"
"3081",2018-02-08,0.533333333333333,"KY","@KendallPatrice seriously love you. I’m finally catching up on the Bachelor and I wish everyone could be more like you.","week 6","Bachelor 2018"
"3082",2018-02-09,1,"CA","#tbt hangin’ with a great crew 🎉 #thebachelor #thebachelorette #bachelornation .. #whaboom it up!!! https://t.co/KnhQ5JOdSD","week 6","Bachelor 2018"
"3083",2018-02-09,0.2,"CT","Real talk why was @chrisbharrison not on this season of the bachelor #thebachelor","week 6","Bachelor 2018"
"3084",2018-02-09,0.5,"CT","Can we have a show where @chrisbharrison finds love #thebachelor","week 6","Bachelor 2018"
"3085",2018-02-09,0,"UT","Don't worry @ABCNetwork ... I've got @whats_ur_sign_  back and updated her occupation! You've got 4 days to fix it… https://t.co/7SgA3Vbiax","week 6","Bachelor 2018"
"3086",2018-02-09,0.25,"VA","@whats_ur_sign_ I have tried many times to be on the bachelor only never to get a phone call. I’m trying to find tr… https://t.co/Ybtfi7QsRH","week 6","Bachelor 2018"
"3087",2018-02-09,0,"VA","@whats_ur_sign_ my friends band is going to be on bachelor winter games. Can’t wait to see my bestie on national tv.","week 6","Bachelor 2018"
"3088",2018-02-09,-0.135714285714286,"VA","@bibi_julz why you always crying girl? Plenty of us are single and didn’t get picked. I’m 36 ain’t getting any youn… https://t.co/1anUv3Qs63","week 6","Bachelor 2018"
"3089",2018-02-09,-0.0375,"CA","@KendallPatrice A little late to the game and just watching Monday’s episode, but you really showed more maturity,… https://t.co/xqUZ6QFf3h","week 6","Bachelor 2018"
"3090",2018-02-09,0,"NY","@KendallPatrice Why he got googly eyes tho","week 6","Bachelor 2018"
"3091",2018-02-09,0.640625,"IL","@liv_lutz @deanie_babies @tiarachel91 Why do so many famous ppl respond to you!! What kinda magician are you","week 6","Bachelor 2018"
"3092",2018-02-09,0,"NY","when #thebitchelor is hotter than #thebachelor #RuPaulsDragRaceAllStars3 https://t.co/TB7WaKDndG","week 6","Bachelor 2018"
"3093",2018-02-10,0,"CA","@katie_emmerling @whats_ur_sign_ You freaking met her!! I saw something today","week 6","Bachelor 2018"
"3094",2018-02-10,0.7,"MD","@BachelorABC For real. I liked @KendallPatrice because of her taxidermy before but this made me fall in love with h… https://t.co/7EFYbIYZja","week 6","Bachelor 2018"
"3095",2018-02-10,0,"CA","Who is Bekah M's doppelganger? cc: @whats_ur_sign_","week 6","Bachelor 2018"
"3096",2018-02-11,-0.4,"NH","Just saw @CarolineLunny on @DirtyWaterMedia and got reeeeally confused. Babe city","week 6","Bachelor 2018"
"3097",2018-02-11,0,"NH","@CarolineLunny @DirtyWaterMedia And my brother just told me she dated Reilly Smith? 😭😬 Reilly Smith to Arie... I me… https://t.co/eF9Dr0BaBA","week 6","Bachelor 2018"
"3098",2018-02-11,0,"NH","@CarolineLunny hi you’re a BABE let’s go on a date","week 6","Bachelor 2018"
"3099",2018-02-11,0.5,"NH","Hi @CarolineLunny if you are currently dating Reilly Smith please ignore these tweets and I wish you the best and h… https://t.co/PNTMxDq41h","week 6","Bachelor 2018"
"3100",2018-02-11,0.00416666666666665,"CA","guys @whats_ur_sign_ just walked into my job a little while ago and she's literally so gorgeous wtf","week 6","Bachelor 2018"
"3101",2018-02-11,0.5,"CA","@whats_ur_sign_ never thought working at a music venue and my love for The Bachelor would collide again but here we are","week 6","Bachelor 2018"
"3102",2018-02-10,1,"CA","Happy birthday @whats_ur_sign_! https://t.co/KYnkoRWxRO","week 6","Bachelor 2018"
"3103",2018-02-10,0.75,"FL","@whats_ur_sign_ Happy Birthday, Bekah! :) Hope you have an amazing day!","week 6","Bachelor 2018"
"3104",2018-02-10,0.4375,"CA","Happy 23rd Birthday @whats_ur_sign_ ! Love you like a little sister I never wanted 😘","week 6","Bachelor 2018"
"3105",2018-02-11,0.12265625,"OK","@KendallPatrice I spent several hours the other day researching Orchid Mantis’ - they are so cool and so pretty!!!","week 6","Bachelor 2018"
"3106",2018-02-12,0,"NM","@thebkoof Like your hungry all the time","week 7","Bachelor 2018"
"3107",2018-02-12,0,"NV","the adventures of @bachelorabc @ariejr in Vegas! His big head was a hit 🤩🤩🤩 #vegastrip… https://t.co/TAGGAREz5S","week 7","Bachelor 2018"
"3108",2018-02-12,0,"CA","Why choose a “Crystal” when you can choose a “Kendall.” #thebachelor 🌹#nooffensetomyfriendsnamedCrystal","week 7","Bachelor 2018"
"3109",2018-02-11,0.625,"CA","More questions @KendallPatrice!","week 6","Bachelor 2018"
"3110",2018-02-12,0,"NC","@KarynSpencer @Valegenta @LaurenSchleyer @bibi_julz @DavidDobrik @ImNotScottySire @todderic_ @waffsicle… https://t.co/58KtX5VW6V","week 7","Bachelor 2018"
"3111",2018-02-13,0.5,"FL","I would LOVE to fall in love just to fall in love. @thebachelorabc","week 7","Bachelor 2018"
"3112",2018-02-13,0,"DC","I hear there are no houses to rent in Tuscany. #thebachelor","week 7","Bachelor 2018"
"3113",2018-02-13,0.5625,"KS","Hey @chrisbharrison, incorporate more dog dates please! Sincerely, bachelor nation. #thebachelor","week 7","Bachelor 2018"
