"","date","polarity","state","text","Weeks","Season"
"391",2019-02-21,-0.7,"CA","@demi_burnett is a pisces, so now it makes sense why I wanna be her friend so badly ♓️","week 7","Bachelor 2019"
"392",2019-02-21,0.65,"KS","Happy birthday to my FAVORITE girl to ever bless the bachelor with her presence @demi_burnett , Pop a bottle of cha… https://t.co/b1pakowGqg","week 7","Bachelor 2019"
"393",2019-02-21,0,"FL","@kaitlynbristowe @CassieRandolph @jackie_barth @taymillerlim https://t.co/hvzYjogXYL","week 7","Bachelor 2019"
"394",2019-02-21,0.8,"NE","@demi_burnett Happy Birthday, Demi💗🥂🎉","week 7","Bachelor 2019"
"395",2019-02-21,0.8,"FL","Happy Birthday! @demi_burnett. Hope you have an amazing day.","week 7","Bachelor 2019"
"396",2019-02-21,0,"AL","@demi_burnett Hey what are you doing","week 7","Bachelor 2019"
"397",2019-02-21,0.4,"TX","Happy birthday to the only reason people watched the bachelor, @demi_burnett .","week 7","Bachelor 2019"
"398",2019-02-21,0.8,"AR","Happy b day @demi_burnett, you would’ve got my 🌹","week 7","Bachelor 2019"
"399",2019-02-21,0.4,"NV","happy birthday to the one, the only @demi_burnett 🌹🎉 https://t.co/KGFXJrjsWr","week 7","Bachelor 2019"
"400",2019-02-21,0.4,"TX","HAPPY BIRTHDAY TO AN ACTUAL QUEEN 👑 @demi_burnett 💗💗","week 7","Bachelor 2019"
"401",2019-02-21,0,"CA","@SoCalAmy468 @CassieRandolph Ahhh that explains everything! #2hoursofsleep","week 7","Bachelor 2019"
"402",2019-02-21,0.9375,"CA","Oh snap! @demi_burnett is a Pisces too! No wonder why I liked her!! 🥰🐠 https://t.co/O4cPk5zYFU","week 7","Bachelor 2019"
"403",2019-02-21,0.875,"CA","Oh snap!! @demi_burnett is a Pisces too!! No wonder why I liked her! HAPPY BIRTHDAY! 🥰🐠🌹 https://t.co/DUTqcn7yJY","week 7","Bachelor 2019"
"404",2019-02-21,0.79375,"WA","happy birthday to my favorite bitch from the bachelor @demi_burnett  !!have a great day queen 💓👑","week 7","Bachelor 2019"
"405",2019-02-22,0,"OH","@fleissmeister 1. @kristinaschulma 
2.  @caelynnmk 
3. @beccatilley5","week 7","Bachelor 2019"
"406",2019-02-23,1,"FL","@CassieRandolph it helps so good w stomach aches too!!","week 7","Bachelor 2019"
"407",2019-02-23,-0.6,"GA","watching colton fake reassure all these women is painful. #thebachelor","week 7","Bachelor 2019"
"408",2019-02-23,0,"AZ","@fleissmeister @KrisJenner @khloekardashian Yeah that would be the end of watching #TheBachelorette or #thebachelor for me.","week 7","Bachelor 2019"
"409",2019-02-23,0,"PA","That’s it. It’s decided. I’m gonna be @demi_burnett for Halloween this year, stay tuned. 🌹","week 7","Bachelor 2019"
"410",2019-02-23,0,"PA","@demi_burnett Ur my idol","week 7","Bachelor 2019"
"411",2019-02-23,0.5,"CA","@demi_burnett Oh, tell me more","week 7","Bachelor 2019"
"412",2019-02-23,0.075,"GA","lol ABC be coughing up the basic of the basic to perform on #thebachelor. 😂😂 it’s always some random country singer… https://t.co/RrdUhVwLWG","week 7","Bachelor 2019"
"413",2019-02-23,0,"CA","Date @demi_burnett @AustinMahone https://t.co/EELPOZotb7","week 7","Bachelor 2019"
"414",2019-02-24,0,"CA","@hellokatiemo You shined! ✨ Hope to see you soon!","week 7","Bachelor 2019"
"415",2019-02-24,-0.3125,"NC","OMG DOES THIS MEAN @caelynnmk WON","week 7","Bachelor 2019"
"416",2019-02-24,-0.6,"FL","@CassieRandolph I’ve always wondered!! But are your eyes watering like crazy??","week 7","Bachelor 2019"
"417",2019-02-24,0,"VA","@demi_burnett dm @dmiramontes_ and meet him since security wouldn’t let him","week 7","Bachelor 2019"
"418",2019-02-24,0,"VT","@mymidnight11 @fleissmeister @KirpaSudick Ugh whatever.","week 7","Bachelor 2019"
"419",2019-02-24,0.25,"CA","@CassieRandolph Oh! Going to try that! Thanks!","week 7","Bachelor 2019"
"420",2019-02-24,0,"IN","@demi_burnett 💖","week 7","Bachelor 2019"
"421",2019-02-24,0.166666666666667,"MA","A quick update: @colton and @caelynnmk’s snowboarding date from last Monday’s episode inspired me to hit the slopes… https://t.co/KE49MOG4a9","week 7","Bachelor 2019"
"422",2019-02-25,0.5,"NY","Every time something gets to me today, i think, it’s ok, #thebachelor is on tonight. But now I’m worried bc what wi… https://t.co/Q0rRzpXwU1","week 8","Bachelor 2019"
"423",2019-02-25,-0.75,"VA","soooo you aren’t jumping tonight either? #disappointed #thebachelor","week 8","Bachelor 2019"
"424",2019-02-25,0,"CA","@fleissmeister @demi_burnett @khloekardashian Hannah B!!","week 8","Bachelor 2019"
"425",2019-02-25,0.375,"CA","I’m so excited for the fence tonight. I’ve been waiting for this day.  #thebachelor","week 8","Bachelor 2019"
"426",2019-02-25,0,"MI","Everyone says I look like Demi from #thebachelor https://t.co/o4h4HG3mOA","week 8","Bachelor 2019"
"427",2019-02-25,0.8,"MI","Everyone says I look like Demi from #thebachelor lol https://t.co/4svNuyU3bI","week 8","Bachelor 2019"
"428",2019-02-25,0,"NM","Gotta get home so I can watch the bachelor with my gal 😤💪🏽 @lyyssaaaa__ @thebachelore","week 8","Bachelor 2019"
"429",2019-02-25,1,"CA","Rather excited about March!!!!! 
Eeeee the premiere of @BrandonLOVESYOU’s Blame The Hero and thebacheloruk on… https://t.co/uoCuGuB8Wk","week 8","Bachelor 2019"
"430",2019-02-25,0,"MN","@CassieRandolph  just made my day😍 https://t.co/XrNS5JO81O","week 8","Bachelor 2019"
"431",2019-02-25,0,"TX","We’ve been patiently waiting... @colton are you jumping the fence tonight?!? #thebachelor","week 8","Bachelor 2019"
"432",2019-02-25,-0.166666666666667,"FL","@BacheloretteABC Hope the spoilers are wrong but if not I definitely think @hannahg11 should be the the next Bachel… https://t.co/21tJRLgnaZ","week 8","Bachelor 2019"
"433",2019-02-25,0.49375,"TX","it’s bachelor mondayyyyy:) honestly just excited to see @CassieRandolph and her cute self 💕💘❤️✨","week 8","Bachelor 2019"
"434",2019-02-25,0,"FL","@Mike_Joseph_ @demi_burnett @kerribear94","week 8","Bachelor 2019"
"435",2019-02-25,0,"AZ","@caelynnmk coming back from that 1 on 1","week 8","Bachelor 2019"
"436",2019-02-25,0,"IN","Every girl when she sees @colton #thebachelor https://t.co/H5HFcyLQCf","week 8","Bachelor 2019"
"437",2019-02-26,0,"ND","Just watched last nights episode of @BachelorABC and I’m actually so shocked. @caelynnmk said she loved Colton and… https://t.co/DUr7WS869C","week 8","Bachelor 2019"
"438",2019-02-26,0.625,"DC","I love @TayshiaAdams she is the a baddest bitch! I already know Imma have to cuss Colton out...girl!!!#TheBachelor.","week 8","Bachelor 2019"
"439",2019-02-26,0.170454545454545,"NC","I would like to request that @benrector, “Brand New” be played on blast when I go sky diving! #thebachelor","week 8","Bachelor 2019"
"440",2019-02-26,0,"IL","Nooooo #thebachelor my girl caelynn is gone!","week 8","Bachelor 2019"
"441",2019-02-26,0,"IL","Please let my girl caelynn be the next bachelorette #thebachelorette #thebachelor @ABCNetwork","week 8","Bachelor 2019"
"442",2019-02-26,0,"OK","When #thebachelor recap is finally posted on https://t.co/YHuE3A0aej : https://t.co/TCKw3iu4hF","week 8","Bachelor 2019"
"443",2019-02-26,0.325,"CA","Lawd. Apparently since I'm not a fan of Tayshia on #thebachelor I'm racist 🤣🤣🤣 

I liked her until she stirred the… https://t.co/PqC6donZnO","week 8","Bachelor 2019"
"444",2019-02-26,0,"IL","The fence jump is the last damn episode? #thebachelor","week 8","Bachelor 2019"
"445",2019-02-26,-0.25,"SC","cassie: idk how i feel about you 

colton: say no more 💍

#thebachelor","week 8","Bachelor 2019"
"446",2019-02-26,0,"IA","This movie is all I could think about watching @colton in the etiquette class #thebachelor https://t.co/2DXrivSzdg","week 8","Bachelor 2019"
"447",2019-02-26,0.3,"PA","thanks @CassieRandolph for the inspiration of red nails. in the many scenes on the bachelor i began to love the red… https://t.co/udjZgw6Db7","week 8","Bachelor 2019"
"448",2019-02-26,0.4875,"OR","Congrats Hannah Brown on finding your college home with @BUKnightsVBall! @NCSA_Volleyball is very excited for you!!… https://t.co/ynwnE0CWR5","week 8","Bachelor 2019"
"449",2019-02-26,0,"CA","“You don’t microwave relationships” - @TayshiaAdams’s Dad. 👏🏻👏🏻👏🏻 @BachelorABC","week 8","Bachelor 2019"
"450",2019-02-26,0.8,"NM","I wanted @caelynnmk to win so badly😢 I don’t even want to finish this season 😭","week 8","Bachelor 2019"
"451",2019-02-26,-0.15625,"CA","@paigetryan @caelynnmk You mean me. You want me as the next bachelorette.","week 8","Bachelor 2019"
"452",2019-02-26,-0.35,"AZ","I want @demi_burnett to be the next bachelorette so bad. She’s my fave 😭","week 8","Bachelor 2019"
"453",2019-02-26,0,"OH","If @caelynnmk isn’t the next #Bachelorette then I’m not watching 🤦🏼‍♀️😫😭","week 8","Bachelor 2019"
"454",2019-02-26,0,"MN","Caelynn: I thought it was going to be us, idk what’s next
...
😒
#thebachelor https://t.co/iTSlcshc02","week 8","Bachelor 2019"
"455",2019-02-26,0,"MA","@demi_burnett Was she going to tell you that you look a lot like Demi?","week 8","Bachelor 2019"
"456",2019-02-26,0.35,"FL","We were really robbed of @demi_burnett iconic hometown","week 8","Bachelor 2019"
"457",2019-02-26,0,"IL","Tayshias dad was the realest. #thebachelor","week 8","Bachelor 2019"
"458",2019-02-26,0.244140625,"MA","@demi_burnett oh wow imagine that!!!! 😂😂😂","week 8","Bachelor 2019"
"459",2019-02-26,0,"TX","I cannnnot be the only one who has thought of this. This all I can think of when I look at Tayshia fr #thebachelor https://t.co/K8fnqDnP4E","week 8","Bachelor 2019"
"460",2019-02-26,0,"TN","If @caelynnmk isn’t the next bachelorette I’m fighting Chris Harrison https://t.co/X5wZTJoahs","week 8","Bachelor 2019"
"461",2019-02-26,0.1,"PA","I really want @caelynnmk to be the next Bachelorette. #TheBachelor","week 8","Bachelor 2019"
"462",2019-02-26,0.5,"IL","dang Colton told all the dads he’s falling in love with their daughters. Dang. #thebachelor","week 8","Bachelor 2019"
"463",2019-02-26,0.6,"IL","Hannah g and this damn etiquette class lmao #thebachelor","week 8","Bachelor 2019"
"464",2019-02-26,0.8,"IL","I don’t think anyone hometown went great yikes #thebachelor","week 8","Bachelor 2019"
"465",2019-02-26,0.386666666666667,"CA","@CassieRandolph Like really like reminds me of high school lol","week 8","Bachelor 2019"
"466",2019-02-26,-0.333333333333333,"CA","@CassieRandolph I hope you prove ALL who say your fake wrong, I pray Christian woman still have values &amp; don't let… https://t.co/bD6DYoPdxw","week 8","Bachelor 2019"
"467",2019-02-26,-0.5,"CA","@CassieRandolph Reality Steve has been wrong Ix think. He gets no one in the end ( Steve says).Age shouldn't matter… https://t.co/70j6ahoOFl","week 8","Bachelor 2019"
"468",2019-02-26,0,"ME","Cassie is def leaving the next week and it’s going to suck. #thebachelor.,","week 8","Bachelor 2019"
"469",2019-02-26,0.325,"CA","After watching the @BachelorABC last night it’s clear to me @TayshiaAdams is the perfect one for @colton . I’m very jealous..","week 8","Bachelor 2019"
"470",2019-02-26,0.625,"IL","I love caelynn! #thebachelor","week 8","Bachelor 2019"
"471",2019-02-26,0.5,"MI","I love @caelynnmk but I’d rather see her on Paradise than Bachelorette","week 8","Bachelor 2019"
"472",2019-02-26,0.5,"IA","I wanna be bff’s w @caelynnmk like more than I want veggie pizza......... &amp; that’s saying something","week 8","Bachelor 2019"
"473",2019-02-26,-0.125,"LA","@demi_burnett &amp; @hannahkbrown11 should just marry each other instead of Colton","week 8","Bachelor 2019"
"474",2019-02-27,0,"IL","@demi_burnett is always a mood","week 8","Bachelor 2019"
"475",2019-02-27,-0.25,"TN","@demi_burnett And that’s how you don’t get a tip :/","week 8","Bachelor 2019"
"476",2019-02-27,0,"TX","@demi_burnett My dad told my husband no take backs","week 8","Bachelor 2019"
"477",2019-02-27,0,"KY","QUEEN DEMI PLEASE!! 👑
@demi_burnett","week 8","Bachelor 2019"
"478",2019-02-27,0.250555555555556,"CA","This is so hard. I love all 3. They are each amazing in their own ways. 😭 @demi_burnett would be hands down the mos… https://t.co/SkBbZNVYSz","week 8","Bachelor 2019"
"479",2019-02-27,0.0625,"OH","@demi_burnett @demi_burnett @demi_burnett there is no other option","week 8","Bachelor 2019"
"480",2019-02-27,-0.0833333333333333,"MI","@enews @demi_burnett Demi or Caelynn are the only two options, sorry not sorry","week 8","Bachelor 2019"
"481",2019-02-27,1,"TN","@hannahg11 come to our bachelor watch party Monday night. Popcorn, cookies, and the greatest people and your biggest fans","week 8","Bachelor 2019"
"482",2019-02-27,0,"TX","@MadesynReign Team @CassieRandolph","week 8","Bachelor 2019"
"483",2019-02-27,0,"GA","If @caelynnmk isn’t the next Bachelorette I’m not watching","week 8","Bachelor 2019"
"484",2019-02-27,0,"IL","@KnuppelRodney @demi_burnett 👀👀👀","week 8","Bachelor 2019"
"485",2019-02-27,0.16,"TX","If @KirpaSudick would act her age instead of being in high school he said she said I’d probably respect her but she… https://t.co/DHXJszok4Z","week 8","Bachelor 2019"
"486",2019-02-27,0,"CA","@stephiisabel @demi_burnett YAS","week 8","Bachelor 2019"
"487",2019-02-28,0,"MD","@demi_burnett 🙈💘👀👀","week 8","Bachelor 2019"
"488",2019-02-28,-0.1,"TX","I can see @demi_burnett having a date with the guys where she makes them perform a drag show, and I’m 👏🏼 here 👏🏼 fo… https://t.co/btRNk1tn1x","week 8","Bachelor 2019"
"489",2019-02-28,0,"OR","@demi_burnett if you lookin for a re-bound I gotchu https://t.co/gmCcIktD8j","week 8","Bachelor 2019"
"490",2019-02-28,0,"NY","“You can’t microwave a relationship.”  #thebachelor #cassiesdad","week 8","Bachelor 2019"
"491",2019-02-28,0,"TX","@JamieSpell2 @Bridget00269999 @colton @CassieRandolph It’s Cassie","week 8","Bachelor 2019"
"492",2019-03-01,-0.25,"FL","@hannahg11 Since @colton made the wrong choice hopefully @BacheloretteABC will have you handing out roses next #hannahgForBachlorette🌹","week 8","Bachelor 2019"
"493",2019-03-01,-0.166666666666667,"CA","@demi_burnett @SAlovesBacon Just fed half of my bacon to my dog🐶🐾","week 8","Bachelor 2019"
"494",2019-03-01,0,"CA","@Brandon_Maze @mhermski @fleissmeister @hannahkbrown11 @chrisbharrison @demi_burnett @laurenzima Lauren is dating C… https://t.co/gnPoHpC4CT","week 8","Bachelor 2019"
"495",2019-03-02,0,"GA","@demi_burnett 😂😂😂😂😂","week 8","Bachelor 2019"
"496",2019-03-03,0.5625,"TX","@demi_burnett Yes!!! Spilling tea is much more interesting to me!","week 8","Bachelor 2019"
"497",2019-03-03,0.1,"TX","😪 Goodbye Old Friend 😪 - #PuttPutt - #Moving - #Goodbye - #Mattie5 - #LongviewTX - #thebachelor - #minigolf -… https://t.co/Uiwu96MZSn","week 8","Bachelor 2019"
"498",2019-03-03,0.8,"VT","I hope @KirpaSudick is having a great day","week 8","Bachelor 2019"
"499",2019-03-03,0.5,"CA","@libbydearborn @demi_burnett This is Luna and her boyfriend , Coal . We also love u https://t.co/7smflJs0gg","week 8","Bachelor 2019"
"500",2019-03-03,0,"VA","@demi_burnett https://t.co/xlA9YqNvSo","week 8","Bachelor 2019"
"501",2019-03-03,0.15,"CA","@k_hiky @libbydearborn @demi_burnett Hey thanks he’s a model clearly","week 8","Bachelor 2019"
"502",2019-03-03,0,"AZ","@demi_burnett https://t.co/SB4Ah6sA0W","week 8","Bachelor 2019"
"503",2019-03-03,0,"TX","@demi_burnett Oh, you’re in for it now muahahahah.","week 8","Bachelor 2019"
"504",2019-03-03,0,"TX","@RaelinRose @demi_burnett Twins 😻😻 https://t.co/sSukFhvvX4","week 8","Bachelor 2019"
"505",2019-03-03,0,"MN","@denyyyce @demi_burnett Omg! They look so similar 💕","week 8","Bachelor 2019"
"506",2019-03-03,0,"TX","@RaelinRose @demi_burnett I know, with the white underneath and the white paws !","week 8","Bachelor 2019"
"507",2019-03-03,0.75,"OK","@demi_burnett ok hear me out...we could be best friends cuz this is literally my life. Expect I don’t have a cat yet.","week 8","Bachelor 2019"
"508",2019-03-03,0,"WI","@demi_burnett https://t.co/m2PgUBsZFA","week 8","Bachelor 2019"
"509",2019-03-03,0.65,"CA","@demi_burnett Sounds great darling. My cats would love that. https://t.co/sZrXQIWWTj","week 8","Bachelor 2019"
"510",2019-03-03,0.0666666666666667,"OK","The next bachelorette should be @demi_burnett it’s the only option really","week 8","Bachelor 2019"
"511",2019-03-03,0,"TX","@demi_burnett @demi_burnett @demi_burnett ‼️‼️‼️‼️‼️‼️‼️","week 8","Bachelor 2019"
"512",2019-03-04,0,"FL","TODAY IS THE DAY PEOPLE. We jump in fences tonight❤️🌹 @colton #thebachelor","week 9","Bachelor 2019"
"513",2019-03-04,0,"NY","Me all day waiting for #thefence jump on #thebachelor: https://t.co/u6LFYd2FdE","week 9","Bachelor 2019"
"514",2019-03-04,0,"OH","I’m counting on @CassieRandolph for a big performance tonight #ThisIsMarch #TheBachlor","week 9","Bachelor 2019"
"515",2019-03-04,0,"IN","If @CassieRandolph is sent home tonight @BachelorABC @laurengrewe is going to need therapy. 🙏🏻.","week 9","Bachelor 2019"
"516",2019-03-04,0.1,"IN","Really the only thing that is going to get me through this day is knowing this happens tonight #thebachelor https://t.co/JA2B9C1ZWF","week 9","Bachelor 2019"
"517",2019-03-04,0.225,"OK","@michaelstrahan @colton jumps the fence because after swearing she was ready to get married @CassieRandolph decline… https://t.co/vVbeEb67Rq","week 9","Bachelor 2019"
"518",2019-03-04,0.5,"MO","There are too many fence jump gifs to be used for tonight. #thebachelor","week 9","Bachelor 2019"
"519",2019-03-04,0,"TX","Vote for my freshman Hannah Brown !! #trenine 🤪","week 9","Bachelor 2019"
"520",2019-03-05,0,"TX","@analuciafavela @CassieRandolph Stop 😂","week 9","Bachelor 2019"
"521",2019-03-05,0,"TX","@SeattleCapture @CassieRandolph Yeah but Colton told her she didn’t have to get engage and she still left !","week 9","Bachelor 2019"
"522",2019-03-05,0,"MO","@demi_burnett @madisonkemnerr Madison did you not like your femur???","week 9","Bachelor 2019"
"523",2019-03-05,0.05,"NC","Don't watch @thebachelorabc but with that epic fence hop, Colton's gotta be the number one pick in next reboot of B… https://t.co/aJucNP2LYO","week 9","Bachelor 2019"
"524",2019-03-05,0.5,"SC","Shouldn’t we all be more concerned that @CassieRandolph is supposedly a ‘speech pathologist’ and was incapable of f… https://t.co/WgGlqmKfwW","week 9","Bachelor 2019"
"525",2019-03-05,-0.316666666666667,"AL","I’m late on tweeting but seriously did anyone else get anxiety with the music choice during @TayshiaAdams’s date?  #TheBachelor","week 9","Bachelor 2019"
"526",2019-03-05,0,"IL","Where are these bars that have #thebachelor viewing parties. I NEED TO KNOW!","week 9","Bachelor 2019"
"527",2019-03-05,-0.4,"MD","Poor Colton 😩😩 #thebachelor","week 9","Bachelor 2019"
"528",2019-03-05,0.128787878787879,"NY","@kipmooremusic Should be the FULL TIME Commentator for thebachelorabctv 🤣😂🤣😂 #Snap @ Union Center, New York https://t.co/5hGLkw0P6V","week 9","Bachelor 2019"
"529",2019-03-05,-0.177777777777778,"CA","Finally watching #thebachelor and shit is Matt subtly manipulative and controlling. Homie let your daughter make he… https://t.co/wGB4kGQb5E","week 9","Bachelor 2019"
"530",2019-03-05,0,"NY","@BachelorABC @colton @hannahg11 Home","week 9","Bachelor 2019"
"531",2019-03-05,0.3125,"TX","I’m so ready for tonight @demi_burnett is going to kill it!! https://t.co/9ALNecEqPI","week 9","Bachelor 2019"
"532",2019-03-05,0,"GA","@demi_burnett IS BACK ON MY TV TONIGHT https://t.co/sLY2bGYNkA","week 9","Bachelor 2019"
"533",2019-03-05,0,"CO","HELP!! Asking for a friend!! If Cassie does not come back to Colton is she the winner or did everyone in the show lose? #thebachelor","week 9","Bachelor 2019"
"534",2019-03-05,0,"MA","I want to be friends with Hannah G #thebachelorabc @BachelorABC #thebachelor #hannahg","week 9","Bachelor 2019"
"535",2019-03-05,0,"NY","We all know u are with Cassie #thebachelor","week 9","Bachelor 2019"
"536",2019-03-05,0.136363636363636,"VA","If they do another live acton Peter Pan I’m petitioning for @demi_burnett to play tinker bell","week 9","Bachelor 2019"
"537",2019-03-05,-0.155555555555556,"MO","#WomenTellAll is about to go down also 💯 #TeamHannahB &amp; #TeamDemi @demi_burnett @hannahkbrown11","week 9","Bachelor 2019"
"538",2019-03-05,0.390625,"CA","@CassieRandolph You knew you weren’t ready!  You had no business being on this show!!","week 9","Bachelor 2019"
"539",2019-03-05,0.166666666666667,"AL","I always thought @michellerando was the older sister but now it’s come to my realization that @CassieRandolph is oldest??????","week 9","Bachelor 2019"
"540",2019-03-05,0,"NM","You could literally watch @CassieRandolph face and emotions change when Colton told her that he didn’t get her dads… https://t.co/T6xGslRGIp","week 9","Bachelor 2019"
"541",2019-03-05,0.8,"AZ","@hotttmess012 @CassieRandolph I cheated and looked at the spoilers lol","week 9","Bachelor 2019"
"542",2019-03-05,0,"CA","#FuckedUp @CassieRandolph 😥 Bachelor Nation was not emotionally prepared for Cassie to leave  https://t.co/e2cwW22KtK","week 9","Bachelor 2019"
"543",2019-03-05,0,"MO","@demi_burnett Twins foooshoooo","week 9","Bachelor 2019"
"544",2019-03-05,0.7,"TX","Good afternoon to everyone except Cassie #thebachelor","week 9","Bachelor 2019"
"545",2019-03-05,1,"OK","@KimRichards11 @thebachelorabc @IAmTheNightTNT Yes yeah Awesomely awesome 👏","week 9","Bachelor 2019"
"546",2019-03-05,0.4,"NC","@hulu will the women tell all be available?? I need to watch @demi_burnett and I don’t have cable 😭😭😭","week 9","Bachelor 2019"
"547",2019-03-05,0.8,"AZ","@hotttmess012 @CassieRandolph Yeah lol","week 9","Bachelor 2019"
"548",2019-03-05,0.2,"WA","The way @colton shows how much he cares about @CassieRandolph is literally the cutest thing ever &lt;3","week 9","Bachelor 2019"
"549",2019-03-05,0.108333333333333,"NY","Clearly wasn’t phased by the ~*super*~ emotional Cassie &amp; Colton breakup last night #thebachelor https://t.co/CWi5MnVDL3","week 9","Bachelor 2019"
"550",2019-03-05,0.166666666666667,"TX","Unpopular opinion: @CassieRandolph is coming back and winning the show next week. #TheBachelor","week 9","Bachelor 2019"
"551",2019-03-05,0,"TX","@Cody_Grimes could not handle the emotions of #thebachelor last night https://t.co/NtYvf2838s","week 9","Bachelor 2019"
"552",2019-03-05,-0.0714285714285714,"NY","I’m so fucking sad @CassieRandolph left. 😭😭😭 now @colton isn’t gonna get the girls that’s right for him. #TheBatchelor","week 9","Bachelor 2019"
"553",2019-03-05,-0.25,"MS","@CassieRandolph where did you get your dress from last night i’m freaking obsessed","week 9","Bachelor 2019"
"554",2019-03-05,0.0875,"WV","Can I just say how excited I am for Women Tell All tonight? My girl @demi_burnett gonna destroy all ya’ll with her… https://t.co/eeIBhWRvSk","week 9","Bachelor 2019"
"555",2019-03-05,0,"CA","@_cbooty3 @CassieRandolph I hope she comes back 😩","week 9","Bachelor 2019"
"556",2019-03-05,0,"MT","@TayshiaAdams for bachelorette pls","week 9","Bachelor 2019"
"557",2019-03-05,0,"IL","i don't believe cassie one bit, she's here for the fame and only the fame #thebachelor","week 9","Bachelor 2019"
"558",2019-03-05,0,"IL","colton knowsssss taysia ain't the one. just let this girl go #thebachelor","week 9","Bachelor 2019"
"559",2019-03-05,-0.3,"WY","@CassieRandolph is literally me in a relationship 

feelings are confusing and sometimes you just have to make sure… https://t.co/pamRzIA0HM","week 9","Bachelor 2019"
"560",2019-03-05,0,"CA","Why do they sit there and pretend to have dinner? They don’t even eat it. #thebachelor","week 9","Bachelor 2019"
"561",2019-03-05,-0.15,"TX","@hk_wheeler @jtrain56 The most annoying contestant I’ve seen in #thebachelor history 🤦🏼‍♀️","week 9","Bachelor 2019"
"562",2019-03-05,0.2,"TX","I demand #thebachelor starts casting people 26+. We can only hope their frontal lobes will be more developed so the… https://t.co/vhuvmbLelu","week 9","Bachelor 2019"
"563",2019-03-05,0,"CA","cassie running into her dad at the airport #thebachelor https://t.co/FN6a5k5SgE","week 9","Bachelor 2019"
"564",2019-03-05,0,"FL","It’s been 12+ hours and I can’t stop thinking about last nights episode of #thebachelor @colton @CassieRandolph I n… https://t.co/Bt5tw9u2Ak","week 9","Bachelor 2019"
"565",2019-03-05,0.6,"WA","why did @chrisbharrison whistle for colton tho lmao #thebachelor","week 9","Bachelor 2019"
"566",2019-03-05,0,"OH","@KirpaSudick after #TheBachelore last night https://t.co/l4KisvuCUF","week 9","Bachelor 2019"
"567",2019-03-05,0,"IA","@colton bet the fence jump wouldn’t have happened if @caelynnmk made it to the end🤭","week 9","Bachelor 2019"
"568",2019-03-05,0.2,"MA","SOOOO much respect for @CassieRandolph (PS I still hope it’s you in the end)","week 9","Bachelor 2019"
"569",2019-03-05,0,"FL","@CassieRandolph I WAS ROOTING FOR U🤯😭","week 9","Bachelor 2019"
"570",2019-03-05,-0.15625,"CA","@BacheloretteABC @BachelorABC I vote @TayshiaAdams for next #bachelorette 🙋🏻‍♀️🙋🏼‍♀️🙋🏾‍♀️ I mean what guy wouldn’t… https://t.co/NQXBtxfKfK","week 9","Bachelor 2019"
"571",2019-03-05,0,"CA","@CassieRandolph https://t.co/tFY07ZEohD","week 9","Bachelor 2019"
"572",2019-03-05,0,"VA","Literally why does Cassie act like a toddler.... #thebachelor","week 9","Bachelor 2019"
"573",2019-03-05,0.2,"VA","Also, if you weren’t ready to get engaged at 22/23, why are you even there? Girl, bye. #thebachelor","week 9","Bachelor 2019"
"574",2019-03-05,0.2,"VA","Also, if you weren’t ready to get engaged at 22/23, why are you even there? Girl, bye. #thebachelor","week 9","Bachelor 2019"
"575",2019-03-05,0,"AL","@CaitlynMarcus @LyssaJewel_ @colton @CassieRandolph sorry 😂 i read too many spoilers","week 9","Bachelor 2019"
"576",2019-03-05,-0.3125,"DC","Did Cassie just ask if he was mad at her?? Such a child.  #thebachelor","week 9","Bachelor 2019"
"577",2019-03-05,0,"CA","Knowing @demi_burnett will be back on the screen tonight is what’s getting me thru the day #TheBachelor #DemiforBachelorette","week 9","Bachelor 2019"
"578",2019-03-05,-0.25,"CA","Tonight after #thebachelor I show up on #TheRookie to cause some trouble! 10pm on ABC https://t.co/8hH8PuINJe","week 9","Bachelor 2019"
"579",2019-03-05,0.125,"TX","Won't lie...I wasn't a fan of @demi_burnett at first, but now I literally cannot get enough of her! https://t.co/6s7iSXTD5Y","week 9","Bachelor 2019"
"580",2019-03-05,0.5,"AL","I talked with Hannah Brown about #TheBachelor, Alabama and finding love one day. https://t.co/tNLBT9IVdY","week 9","Bachelor 2019"
"581",2019-03-05,0,"IL","Time to tweet about #thebachelor even though I read all the spoilers last night.","week 9","Bachelor 2019"
"582",2019-03-05,0,"IL","What happened to #thebachelor emoji?","week 9","Bachelor 2019"
"583",2019-03-05,1,"LA","#TheBachelor I’m just not understanding why @caelynnmk was sent home.... SHE’S LITERALLY PERFECT! Let me watch Mond… https://t.co/BHqwSP2AMx","week 9","Bachelor 2019"
"584",2019-03-05,0,"TX","@CassieRandolph Cassie noooooo you cant leave him like that 😭😭😭","week 9","Bachelor 2019"
"585",2019-03-05,0.390625,"IN","@aLin4490 @TheBachelorTV @CassieRandolph I have so much to say!!! 😤","week 9","Bachelor 2019"
"586",2019-03-05,0,"LA","If you didn’t cry last night for @colton and @CassieRandolph then you don’t have a soul. #TheBatchelor","week 9","Bachelor 2019"
"587",2019-03-05,0.35,"IL","@natttyb10 @CassieRandolph You really tryna get famous huh","week 9","Bachelor 2019"
"588",2019-03-05,0.1,"TX","chris harrison: oh, he won’t get far. we’ve got this place locked dow-
#thebachelor colton: https://t.co/d5zhCwB8q7","week 9","Bachelor 2019"
"589",2019-03-06,0,"TX","@demi_burnett the star of the show #WTA 👏👏👏","week 9","Bachelor 2019"
