,text,date,city,state
5306,Updated: Incident on #CorridorLine at Secaucus Transfer Station https://t.co/B1W6uowaAB,Mon Jan 07 11:26:13 +0000 2019,Secaucus,NJ
5307,Ayyy fooo,Mon Jan 07 11:26:14 +0000 2019,Sabana Hoyos,SA
5308,@dnc is full of hypocrisy and fraud...how do these idiot lemmings keep following their slaughterers to the slaughter house???,Mon Jan 07 11:26:14 +0000 2019,Toledo,OH
5309,All that’s missing is the white sheets,Mon Jan 07 11:26:14 +0000 2019,Chelmsford,MA
5310,@IndivisibleNet No wall,Mon Jan 07 11:26:15 +0000 2019,India Hook,SC
5311,"@brithume Hi Brit.
If STUPIDITY WAS A CRIME, YOU’D BE DOING LIFE!
He took 
HUNDREDS OF MILLIONS from his father so… https://t.co/h7JX6Rk9Q8",Mon Jan 07 11:26:15 +0000 2019,Echelon,NJ
5312,forget it. i’m still willing to mask up and hit your granny for a penny,Mon Jan 07 11:26:15 +0000 2019,New Orleans,LA
5313,"@DAVIDANDTAMELA 
Thank you for showing the girls love.",Mon Jan 07 11:26:15 +0000 2019,Lakeland Heights,TX
5314,@raena_crouse This is why I keep you close.,Mon Jan 07 11:26:15 +0000 2019,York,NE
5315,My squad student athletes https://t.co/D2sFeNa6RZ,Mon Jan 07 11:26:15 +0000 2019,Jefferson Hills,PA
5316,@realDonaldTrump everyone should be worried you lied to the Military All the country should be worried because you lie to them,Mon Jan 07 11:26:16 +0000 2019,Vestal,NY
5317,Easily Gumball,Mon Jan 07 11:26:16 +0000 2019,Garfield Heights,OH
5318,still awaiting,Mon Jan 07 11:26:16 +0000 2019,New Orleans,LA
5319,"Congrats to @ItsRamiMalek 
#BohemianRhapsody https://t.co/yDh0aPBwl5",Mon Jan 07 11:26:16 +0000 2019,Cambridge,MA
5320,Joe and Mika STILL not in the studio.  Wow. #morningjoe,Mon Jan 07 11:26:17 +0000 2019,Coral Springs,FL
5321,@Ro_Moller https://t.co/OyvhJ8ACxi,Mon Jan 07 11:26:17 +0000 2019,Kearny,NJ
5322,#OnePride,Mon Jan 07 11:26:17 +0000 2019,Ferndale,MI
5323,Ya estas viejo cuando te das cuenta que quieres un reencuentro cunntu corrillo de hp de la high 😅,Mon Jan 07 11:26:18 +0000 2019,San Juan,SA
5324,@2littlemime fr 😒.,Mon Jan 07 11:26:18 +0000 2019,Las Vegas,NV
5325,No he was NOT!,Mon Jan 07 11:26:18 +0000 2019,Warrenville,IL
5326,@richeisen Mr Chips?!?  Nice timely reference.,Mon Jan 07 11:26:18 +0000 2019,New Rochelle,NY
5327,"Mahalo #tough #kindhearted
                #championhumans
🌟💜🎉 You are important 🎉💜🌟
      #youmatter… https://t.co/Eo2Z8xevg2",Mon Jan 07 11:26:19 +0000 2019,Greece,NY
5328,Class at 1 😏,Mon Jan 07 11:26:20 +0000 2019,Starkville,MS
5329,Yerrr,Mon Jan 07 11:26:20 +0000 2019,Parma,OH
5330,"@burnoutamber down , where we running?",Mon Jan 07 11:26:20 +0000 2019,Inglewood,CA
5331,💃🏽https://t.co/Z9BgWOQ8WQ,Mon Jan 07 11:26:20 +0000 2019,Chicago,IL
5332,"@OMGno2trump @ParryPierce Damn, how evil do you have to be for Fox to turn on you? They’re still hoping the conspir… https://t.co/pvySd433k7",Mon Jan 07 11:26:20 +0000 2019,Memphis,TN
5333,😍😍😍don’t say crazy if u don’t mean it,Mon Jan 07 11:26:21 +0000 2019,Savannah,GA
5334,"@VictorGaetan @Pontifex I don't attend TLM, but obvious attacks on religious orders that use the TLM?  Strong hints… https://t.co/4488FTq3y0",Mon Jan 07 11:26:21 +0000 2019,Houston,TX
5335,I haven't been this excited since Saint John McKay! #GoBucs,Mon Jan 07 11:26:22 +0000 2019,Tampa,FL
5336,"this my 4th time in a row at different stores not getting carded,,.... how fuckin tired am i dawg this shit clearly showing lol",Mon Jan 07 11:26:23 +0000 2019,Methuen Town,MA
5337,"@KPRC2Britta 
Good morning Britta and Happy Monday ☕️☕️☕️. #CoffeeCrew",Mon Jan 07 11:26:23 +0000 2019,Stephenville,TX
5338,"Let me get up, i think my P on it's way😣😁",Mon Jan 07 11:26:23 +0000 2019,Alexandria,LA
5339,God is good all the time 🙏🏾,Mon Jan 07 11:26:23 +0000 2019,Anchorage,AK
5340,https://t.co/uFxaNn4yCF,Mon Jan 07 11:26:24 +0000 2019,Fontana,CA
5341,"@gharris20 @krassenstein NEVER—

This ISN’T a Soros fuck up—it’s TRUMP’s—maybe ya better get the Koch’s and Mercer’… https://t.co/z4cw3i0Q2u",Mon Jan 07 11:26:24 +0000 2019,Rock Springs,WY
5342,Goodnight family,Mon Jan 07 11:26:24 +0000 2019,Parole,MD
5343,What’s your main goal for the month of January?,Mon Jan 07 11:26:25 +0000 2019,Winston-Salem,NC
5344,@wildfredzy @GuruJeremy__ Aye bro soemtimes you gotta be freaky aint nun wrong with that,Mon Jan 07 11:26:25 +0000 2019,Leon Valley,TX
5345,@NIETITO @CarmenSalinasLo 🙀🙀🙀....y reapareció muy acinturada!!!! Como le hizo la amiga?????,Mon Jan 07 11:26:26 +0000 2019,Fresno,TX
5346,@melaniepalma22 nice,Mon Jan 07 11:26:26 +0000 2019,Arlington,VA
5347,Found out tonight that I’m a certain personality I love it tho haha I wanna meet more like me,Mon Jan 07 11:26:26 +0000 2019,Los Angeles,CA
5348,@lb25136 👀,Mon Jan 07 11:26:26 +0000 2019,Huntington Woods,MI
5349,@TheSpiceGoblin &lt;3 awh,Mon Jan 07 11:26:26 +0000 2019,Joplin,MO
5350,... that’s some A+ xenophobia &amp; fearmongering right there @CNBC,Mon Jan 07 11:26:27 +0000 2019,Washington,DC
5351,@powerpointpunk that’s like whenever i hear hugh jackman talk outside of movies and i’m always surprised like “oh i… https://t.co/EMcLApUEJc,Mon Jan 07 11:26:27 +0000 2019,Philadelphia,PA
5352,"Ugh, back to work",Mon Jan 07 11:26:27 +0000 2019,Detroit,MI
5353,How's your heart? https://t.co/PD6dV9csTy,Mon Jan 07 11:26:27 +0000 2019,North Canton,OH
5354,RT @jilevin: White supremacist podcast celebrates Tucker Carlson for taking its message mainstream… https://t.co/HEvMlIHYXJ,Mon Jan 07 11:26:27 +0000 2019,Wadhams,MI
5355,Walton challenged his team?! And that’s newsworthy?! Wow...what a great coach!,Mon Jan 07 11:26:28 +0000 2019,Mentor,OH
5356,"@JoeNBC stop saying DT was a Democrat. He was never a Democrat, just as he is not really a traditional Republican.… https://t.co/fWT2HqxITE",Mon Jan 07 11:26:28 +0000 2019,Alexandria,VA
5357,#LetsGetNigeriaWorkingAgain @hrw @amnestyusa,Mon Jan 07 11:26:28 +0000 2019,Bowie,MD
5358,🔞 It's Friggin Freezing in the Nyc Area ' My Fingers Are Numb '📲📱 https://t.co/gcHtIPIYJy,Mon Jan 07 11:26:29 +0000 2019,Hoboken,NJ
5359,🙇🏾‍♂️,Mon Jan 07 11:26:29 +0000 2019,Willowbrook,CA
5360,"I’ve accepted the challenge from @fashionista32 to post the covers of 7 books that I love: no explanations, no revi… https://t.co/0fUcuAsucJ",Mon Jan 07 11:26:29 +0000 2019,Tinton Falls,NJ
5361,https://t.co/yALqHqwv6y,Mon Jan 07 11:26:30 +0000 2019,Los Angeles,CA
5362,Good morning to everyone except people who get scared when black women stand up for each other and are passionate about issues affecting us.,Mon Jan 07 11:26:30 +0000 2019,Charlotte,NC
5363,😫🤦🏽‍♀️,Mon Jan 07 11:26:30 +0000 2019,Glenn Heights,TX
5364,"“Rubber Band$” is one of my favorite tracks!! Download your copy today and vibe all the way out 😎
streaming on all… https://t.co/nyFcyi9jn1",Mon Jan 07 11:26:30 +0000 2019,Brooklyn,NY
5365,"Wow, how much money did this guy lose on this game? 😂😂😂",Mon Jan 07 11:26:31 +0000 2019,Medina,OH
5366,https://t.co/WDqsAmWkcm,Mon Jan 07 11:26:32 +0000 2019,Kansas City,MO
5367,@rossbaird Pluma for morning buns. Buttercream has a combo cinnamon roll/scone that is heavenly.,Mon Jan 07 11:26:32 +0000 2019,Washington,DC
5368,@ChuckCallesto She can’t even spell racist,Mon Jan 07 11:26:32 +0000 2019,Holiday,FL
5369,Geez Graham calm down 😏,Mon Jan 07 11:26:32 +0000 2019,Dorr,MI
5370,haven’t slept at all /:,Mon Jan 07 11:26:32 +0000 2019,El Monte,CA
5371,If it wasn’t for Royal this mf heat wouldn’t be on 😩😩😩😩,Mon Jan 07 11:26:34 +0000 2019,Monroe,GA
5372,@GScottHood @wheredahood99,Mon Jan 07 11:26:34 +0000 2019,Lebanon,IN
5373,@25thNut https://t.co/moKgoDIH3j,Mon Jan 07 11:26:34 +0000 2019,Vallejo,CA
5374,1st and only,Mon Jan 07 11:26:34 +0000 2019,Starkville,MS
5375,@natateaaa @CoreyWFrate guys i CANT EVEN TALK ABOUT IT. it was more like i didn’t answer a text then moved away fro… https://t.co/E7e8Ld1n3M,Mon Jan 07 11:26:34 +0000 2019,Brooklyn,NY
5376,@kellylgordon @ErikaGlagowski @RyanPaevey YES !!!!! CONGRATULATIONS GO RYAN!!! 80k Followers!!!,Mon Jan 07 11:26:35 +0000 2019,Bayport,NY
5377,@wadadli_peach Me miss u boops,Mon Jan 07 11:26:36 +0000 2019,Niagara Falls,NY
5378,"Almost every morning I wake up saying to myself "" he's such an asshole "" thinking about DJT",Mon Jan 07 11:26:36 +0000 2019,Medford,MA
5379,Bro I swear men are ridiculous that’s why I don’t date.... Ion even know why I’m friends w some of y’all. I jus alw… https://t.co/GxgeJYJCWy,Mon Jan 07 11:26:36 +0000 2019,Wilsonville,OR
5380,@therunchat Enjoy the journey. #runchat,Mon Jan 07 11:26:36 +0000 2019,Chicago,IL
5381,"I'm at One Liberty Place Fitness in Philadelphia, PA https://t.co/8QtZ0iKywj",Mon Jan 07 11:26:36 +0000 2019,Philadelphia,PA
5382,"UGH... 

Stop the Gould narrative already. He was the third highest-paid kicker in the league &amp; going through multi… https://t.co/96gkwmryZV",Mon Jan 07 11:26:36 +0000 2019,Westmont,IL
5383,"overcast clouds -&gt; light rain
temperature down 54°F -&gt; 53°F
humidity up 71% -&gt; 86%",Mon Jan 07 11:26:36 +0000 2019,Diamond Bar,CA
5384,I’m just tryna take care of you baby,Mon Jan 07 11:26:37 +0000 2019,Laredo,TX
5385,"Good morning Sis!
@shouldbeintexas https://t.co/4hnJX4wvww",Mon Jan 07 11:26:37 +0000 2019,Pasadena,TX
5386,Yesterday’s 4x4000m /2 minutes rest session on the Skierg @MarcMegna Miami Beach. This was a active meditation sess… https://t.co/hcTZ1kfwQi,Mon Jan 07 11:26:38 +0000 2019,Miami Beach,FL
5387,@eadairboder @WorMartiN @StefanMolyneux All forms of government depend on the moral qualities of its people and lea… https://t.co/JDxV5cUmUK,Mon Jan 07 11:26:38 +0000 2019,Bel Air North,MD
5388,"@BloombergTV Maybe you should ask Ian about his 2018 forecast ""China had avoided talk of global leadership, but now… https://t.co/V6aKTM5FwZ",Mon Jan 07 11:26:38 +0000 2019,Henderson,NV
5389,Wow...that's pretty sick,Mon Jan 07 11:26:38 +0000 2019,Hollywood,FL
5390,https://t.co/H0TZ7WIXZW,Mon Jan 07 11:26:38 +0000 2019,Missouri City,TX
5391,I’m Solid ✊🏾 Yah Dig,Mon Jan 07 11:26:39 +0000 2019,Redland,MD
5392,"Mordecai House, Raleigh. Built 1785. https://t.co/6AOBM5KBxm",Mon Jan 07 11:26:38 +0000 2019,Raleigh,NC
5393,@rlynnb51 @realDonaldTrump Those at the top in the WH don't rely on the paycheck they are millionaires pretending t… https://t.co/W9QrZEudFi,Mon Jan 07 11:26:39 +0000 2019,Charlotte,NC
5394,Very very true.,Mon Jan 07 11:26:39 +0000 2019,Stanwood,WA
5395,"I heard some clips on Twitter of that cordae kid rapping and it was pretty good, I don’t know any of the others mus… https://t.co/GVrxH83qDy",Mon Jan 07 11:26:39 +0000 2019,Atlanta,GA
5396,Thank the Lord for waking me up,Mon Jan 07 11:26:39 +0000 2019,Houston,TX
5397,https://t.co/mFyjK2NcV4,Mon Jan 07 11:26:39 +0000 2019,Kansas City,MO
5398,"With the right squad, getting ready for your wedding can be non-stop love and laughter!   #luxurywedding… https://t.co/kwf6V6HhFs",Mon Jan 07 11:26:41 +0000 2019,Paterson,NJ
5399,"@BenjaminBrittny Omg, I’m fr dead 😂",Mon Jan 07 11:26:41 +0000 2019,Niagara Falls,NY
5400,@navynancy37 #bekind #lovenothate,Mon Jan 07 11:26:41 +0000 2019,Bellingham,WA
5401,@hurrayforfacts @sunrisemvmt @AOC @60Minutes Any and all steps to move investment to green! Fossil/carbon must be on way out. Fasttrack.,Mon Jan 07 11:26:42 +0000 2019,Beaverton,OR
5402,One Flew Over Two Cuckoo’s Nests #AddABirdToAMovieOrShow,Mon Jan 07 11:26:42 +0000 2019,Ken Caryl,CO
5403,Yesterday really took me out man,Mon Jan 07 11:26:42 +0000 2019,Irmo,SC
5404,On the road to Htown 🚗,Mon Jan 07 11:26:42 +0000 2019,San Antonio,TX
5405,Dont https://t.co/czqxCOBZlv,Mon Jan 07 11:26:42 +0000 2019,Fresno,CA
5406,I think I met my wife last night b,Mon Jan 07 11:26:43 +0000 2019,Silver Spring,MD
5407,"Holiday break is over.  ""MORE TO COME"" starts this Friday. #navyicehockey #navyhockey #navyathletics #usna… https://t.co/2rMJoWUiS0",Mon Jan 07 11:26:45 +0000 2019,Arnold,MD
5408,@YinaAponte @CommishOnline It was tooooo much!! Lol,Mon Jan 07 11:26:45 +0000 2019,St Petersburg,FL
5409,can’t sleep.. per usual,Mon Jan 07 11:26:45 +0000 2019,Greeley,CO
5410,@DariusJAY706 @tdollllas,Mon Jan 07 11:26:45 +0000 2019,Kansas City,MO
5411,@johnjflynn53 They could have had any number of quarterbacks over the last 5 years.  The issue isn’t localized to 2018.,Mon Jan 07 11:26:46 +0000 2019,Columbus,OH
5412,@PoopsieGetright Wait... how do you get Carmel flavor from sweetened milk? You don’t add anything just boil???,Mon Jan 07 11:26:46 +0000 2019,University Place,WA
5413,"#rpsp La belleza de los símbolos hablaban del Creador,la fragancia del incienso y del aceite.nos revela la relación… https://t.co/M4ZkL2H1SI",Mon Jan 07 11:26:46 +0000 2019,Philadelphia,PA
5414,@goldenglobes @SpiderVerse Well deserved! Congratulations👏👏,Mon Jan 07 11:26:47 +0000 2019,Winston-Salem,NC
5415,Peep the new header. 👀,Mon Jan 07 11:26:47 +0000 2019,Russellville,AR
5416,#StandTallBuildtheWall,Mon Jan 07 11:26:47 +0000 2019,Springfield,MA
5417,I hate heat,Mon Jan 07 11:26:48 +0000 2019,Monroe,GA
5418,What will you do to achieve this goal?,Mon Jan 07 11:26:48 +0000 2019,Winston-Salem,NC
5419,Yeh to na ghar ke hain na ghaat ke,Mon Jan 07 11:26:48 +0000 2019,Parsippany,NJ
5420,People can be pretty on the outside but nasty as hell on the inside 🤢 #peoplearefakesometimes #NONEWFRIENDS,Mon Jan 07 11:26:48 +0000 2019,Waterford,MI
5421,Gotta sleep with a cover at least half way on me😭,Mon Jan 07 11:26:49 +0000 2019,Houston,TX
5422,"Bed time, i will be back tomorrow.",Mon Jan 07 11:26:49 +0000 2019,Las Vegas,NV
5423,Run the day don't let the day run you,Mon Jan 07 11:26:49 +0000 2019,Houston,TX
5424,@sherrysue66 @LaydiHD @eavesdropann @luchadora41 @PatriciaforUSA Texans need a new Head Coach! I'm boycotting the NFL!,Mon Jan 07 11:26:49 +0000 2019,Houston,TX
5425,@_Man_Like_ @ExtinctionR Animal Agriculture is responsible for more GHG than all forms of Transportation combined i… https://t.co/Dld0IPgrJE,Mon Jan 07 11:26:49 +0000 2019,Tinton Falls,NJ
5426,@nauminati https://t.co/hx57odX34i pt.2,Mon Jan 07 11:26:49 +0000 2019,Davis,CA
5427,Sandra Oh is so perfect and deserves so much,Mon Jan 07 11:26:50 +0000 2019,Raleigh,NC
5428,@AlyssaDonovanTV gm,Mon Jan 07 11:26:50 +0000 2019,Indianapolis,IN
5429,@PeggyPotHead @LARRY_GREEN_ The goods you not want to spoil Go in the fridge... Soooo On Another Level you've prese… https://t.co/xyev0dhyny,Mon Jan 07 11:26:51 +0000 2019,Phoenix,AZ
5430,"Finley wants to share everything: my coffee, my food, my hair brush, my scrunchies, and her tinkle on my blankets",Mon Jan 07 11:26:51 +0000 2019,Green Bay,WI
5431,i fucking hate the smell of cigarettes,Mon Jan 07 11:26:51 +0000 2019,Westmont,CA
5432,@uhuhh0ney Please sleep before I knock you out,Mon Jan 07 11:26:51 +0000 2019,Ivanhoe,CA
5433,@JacobAWohl Stereo typing behavior based on an outlet that is non damaging &amp; perfectly normal no matter what age as… https://t.co/fENvXK5gRl,Mon Jan 07 11:26:51 +0000 2019,Queens,NY
5434,hope you’re enjoying the sunset 🤩 @Michael5SOS,Mon Jan 07 11:26:52 +0000 2019,Los Angeles,CA
5435,Awesome 💕,Mon Jan 07 11:26:52 +0000 2019,Machesney Park,IL
5436,https://t.co/HC4AF2VJsV,Mon Jan 07 11:26:51 +0000 2019,Phoenix,AZ
5437,you’ll come back each time you leave https://t.co/baE7ed3WMC,Mon Jan 07 11:26:51 +0000 2019,Pittsburgh,PA
5438,"if you cheat your way through life, whether it’s in a relationship, academically or criminally, you’ll only receive… https://t.co/WVUvoc3t91",Mon Jan 07 11:26:53 +0000 2019,Liberty,IN
5439,"Good morning!
Here's our schedule for the week: 
M - 1
TU - 2
W - 1
TH - 2
F - 1
Have a wonderful week ahead! https://t.co/iThdkN34L3",Mon Jan 07 11:26:53 +0000 2019,Bay Shore,NY
5440,@MLB @naclumberdad Like crazy.,Mon Jan 07 11:26:53 +0000 2019,Pasadena,TX
5441,To keep it 100 I lost all respect fa you you not shit to me now but a peasant,Mon Jan 07 11:26:53 +0000 2019,Fort Lauderdale,FL
5442,@WPXIScott Sounds about right.,Mon Jan 07 11:26:53 +0000 2019,Latrobe,PA
5443,"ICYMI: #JKSimmons joined @MorningBull97 on Friday. Were you rushing or you were dragging? #Buffalo #WNY 
 
https://t.co/mibbTnNvda",Mon Jan 07 11:26:53 +0000 2019,Buffalo,NY
5444,@MichelleLicea2 Destroy this p***y,Mon Jan 07 11:26:53 +0000 2019,Irving,TX
5445,@BryanShepherd12 @joehoft @gatewaypundit Keep on resisting and wasting your life.,Mon Jan 07 11:26:53 +0000 2019,Sahuarita,AZ
5446,@Timb3818 @CNN @hseeley00 https://t.co/DQRqnUfPdj,Mon Jan 07 11:26:54 +0000 2019,Boston,MA
5447,"🌟Who came first Mr. Chevy Chase or Chevy Chase, Maryland? 👨🏻‍💼🏘🧐😁...We are now live with EP6 of On-site with Matt C… https://t.co/mnDR8ZBj73",Mon Jan 07 11:26:54 +0000 2019,Chevy Chase,MD
5448,"Before new years: Gym kinda empty at 5am 

After new years: Gym packed at 5am

New years resolutions kicking in.😂",Mon Jan 07 11:26:54 +0000 2019,Live Oak,TX
5449,@johndumelo1 Yes son! that was a failed attempt.,Mon Jan 07 11:26:54 +0000 2019,Atlanta,GA
5450,"@KayaJones @katstails I'm all for gender equity but if public bathrooms were so important, they'd be cleaned more than once a year",Mon Jan 07 11:26:55 +0000 2019,Dallas,TX
5451,@Zoey_Mae,Mon Jan 07 11:26:55 +0000 2019,Spartanburg,SC
5452,"“To see the finest in those who have never seen their greatness 
is to soar with the angels. And tread with the god… https://t.co/t3ZTAbyd02",Mon Jan 07 11:26:54 +0000 2019,Houston,TX
5453,This energy 😂‼️,Mon Jan 07 11:26:55 +0000 2019,Starkville,MS
5454,https://t.co/IDMIpmq5Hw,Mon Jan 07 11:26:55 +0000 2019,Missouri City,TX
5455,This looks like the incredibles sign...,Mon Jan 07 11:26:55 +0000 2019,Concord,CA
5456,"I want dick Ina morning, Ina afternoon, I want a snack then I want my midnight dick.. that NyQuil dick, knock a bit… https://t.co/ugFGFVl7Ie",Mon Jan 07 11:26:56 +0000 2019,Beaumont,TX
5457,- good morning everyone,Mon Jan 07 11:26:56 +0000 2019,Lawrence,IN
5458,All it takes is little faith. #Yellislight,Mon Jan 07 11:26:56 +0000 2019,Atlanta,GA
5459,@WH1TExCHOCOLATE A lot of teams acting like their players locked in too searching for replacements... I know your w… https://t.co/140NOeYZqc,Mon Jan 07 11:26:56 +0000 2019,Buechel,KY
5460,My hair got searched in TSA today good morning,Mon Jan 07 11:26:57 +0000 2019,Columbus,OH
5461,💯,Mon Jan 07 11:26:56 +0000 2019,Lakewood,OH
5462,Chilllllllll,Mon Jan 07 11:26:57 +0000 2019,Conyers,GA
5463,best one hands down,Mon Jan 07 11:26:58 +0000 2019,Milwaukee,WI
5464,@ryavery97 Here I am thinking this some sad country song lyric about watching the time as the girl the singer loves… https://t.co/NZNORnJFLK,Mon Jan 07 11:26:58 +0000 2019,Hendron,KY
5465,4 hours more and I’m doneez🤯,Mon Jan 07 11:26:59 +0000 2019,Lennox,CA
5466,Surely the right will be complaining about how he gets to sit in his comfortable living room in Las Vegas and dicta… https://t.co/VMyivIwISE,Mon Jan 07 11:26:59 +0000 2019,Manhattan,NY
5467,@ChaiMike26 @mreeseeagles I'm a Wentz Phan but you can't help but wonder how special the Foles/Pederson combo can b… https://t.co/F5ciof1Des,Mon Jan 07 11:26:59 +0000 2019,Philadelphia,PA
5468,"I'm still trying to figure this tweeting out, how do I send this to Meghan McCain in a msg or post as comment in on… https://t.co/LQQ5YhMEy6",Mon Jan 07 11:26:59 +0000 2019,Port Huron,MI
5469,@janetd1998 @jiveDurkey Yes! Rich GOP donors run for-profit detention facilities on TX and probably in AZ and NM,Mon Jan 07 11:26:59 +0000 2019,Plano,TX
5470,@NstyWmnWendy @Newyorker2212 The GOP is affarid of @AOC. The women of this new congress &amp; the diversity is driving… https://t.co/XZCGub3NdD,Mon Jan 07 11:27:00 +0000 2019,Bellmore,NY
5471,Good Morning🙌 Back to School😊 @NikuKazori @AudreyKENS5 @barrydavistv @MHurstKENS5 @PaulMireles https://t.co/f5qafdimYc,Mon Jan 07 11:27:00 +0000 2019,Helotes,TX
5472,https://t.co/WZlu8M7U2Q,Mon Jan 07 11:27:00 +0000 2019,Missouri City,TX
5473,Get off your phone at a certain time 😂,Mon Jan 07 11:27:01 +0000 2019,Washington,NC
5474,Chris Wallace didn't come to play as he dismantles Sarah Huckabee Sanders' fake news about terrorists crossing into… https://t.co/n41vjfCe8S,Mon Jan 07 11:27:01 +0000 2019,Cincinnati,OH
5475,But on  a positive note this is my year I will be sponsored by a big brand company . And I promise the people that… https://t.co/B2xkFpfuLd,Mon Jan 07 11:27:01 +0000 2019,Mobile,AL
5476,Attack the day people,Mon Jan 07 11:27:01 +0000 2019,Largo,MD
5477,"Boarded and ready to head home with the win! BWI &gt; MDX &gt; BUR

#LACvsBAL #lachargers #fightforeachother… https://t.co/GXTgYX9zVu",Mon Jan 07 11:27:01 +0000 2019,Severn,MD
5478,@justbe_lovely Lol idek. I enjoyed the suspense,Mon Jan 07 11:27:01 +0000 2019,Charlotte,NC
5479,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 9700 BLOCK OF N WHITAKER RD, PORTLAND, OR [Portland Police #PP19000007169] 03:22 #pdx911",Mon Jan 07 11:27:02 +0000 2019,Portland,OR
5480,@chelseabbmcgee Have fun with it!!! What’s it look like?!,Mon Jan 07 11:27:03 +0000 2019,Mishawaka,IN
5481,"listen iphone.. when i delete a contact, don't fucking suggest their name when i search for it. i did what i did for a reason",Mon Jan 07 11:27:04 +0000 2019,Los Angeles,CA
5482,"一個 四月 in 日本, 六月 in 臺灣, 十二月 in 美國 - 波特蘭 + 西雅圖 &amp; 星巴克西雅圖旗艦店 的夢幻相遇。

開心樂樂的兒  🎶 @ Seattle, Washington https://t.co/4dFqqt1nSc",Mon Jan 07 11:27:04 +0000 2019,Seattle,WA
5483,@birdman8272 @DrMikeMorbius Hahaha!!!! Stupid trumpublicans!!!!😂⭐⭐🤣⭐⭐😂⭐😂🤣,Mon Jan 07 11:27:04 +0000 2019,McMinnville,OR
5484,@DouglasMorilloB https://t.co/VWONfBeQxD,Mon Jan 07 11:27:04 +0000 2019,Clearwater,FL
5485,@MichelleLicea2 🤪🤪🤪🤪,Mon Jan 07 11:27:04 +0000 2019,Irving,TX
5486,Attack the week,Mon Jan 07 11:27:05 +0000 2019,Houston,TX
5487,Might try Hinge 🤔,Mon Jan 07 11:27:05 +0000 2019,Los Angeles,CA
5488,2JIN PLAYING JENGA IS WHAT I WAKE UP TO #2jin #hyunjin #heejin #LOONA https://t.co/vA1GjiHfJr,Mon Jan 07 11:27:06 +0000 2019,Manhattan,NY
5489,im not even tripping how im suppose to tho 😂 let me gts,Mon Jan 07 11:27:06 +0000 2019,Dallas,TX
5490,"Life smokes me. Just like this cigarette🥊🤘🏾🐍
.
.
.
#ElSnake🤘🏽🐍 #clubhouse #losangeles #california #ridebrand #biker… https://t.co/ymfrbtOVNz",Mon Jan 07 11:27:06 +0000 2019,Los Angeles,CA
5491,“Baby you gotta let that hurt go and allow a real nigga to love you” 👫🤞🏾🖤🔐,Mon Jan 07 11:27:06 +0000 2019,Memphis,TN
5492,@JacksonPAWG well SOMEBODY doesn’t hate themselves as much as they should 👀🤔😤😎‼️😈,Mon Jan 07 11:27:07 +0000 2019,Atlanta,GA
5493,"Listen to your father, who gave you life, and do not despise your mother when she is old.
Proverbs 23:22  #folwCPR",Mon Jan 07 11:27:04 +0000 2019,Raleigh,NC
5494,LIIIIIIIIT 🔥🔥🔥!,Mon Jan 07 11:27:07 +0000 2019,Las Vegas,NV
5495,That foot massage from last night got me wanting to stay in bed,Mon Jan 07 11:27:07 +0000 2019,Alexandria,LA
5496,@JudyHensler24 @CorningJane @ScottWalker Nice.,Mon Jan 07 11:27:08 +0000 2019,Sturgeon Bay,WI
5497,I hate being sick 😷,Mon Jan 07 11:27:08 +0000 2019,San Leandro,CA
5498,I want to go to a art gallery now. Get re-inspired. ♥️,Mon Jan 07 11:27:08 +0000 2019,Houston,TX
5499,@MissSkyRyan Cute tush,Mon Jan 07 11:27:09 +0000 2019,Everett,MA
5500,"They are depending on marijuana to boost the economy, and they have no fear of people because they'll get locked up and punished.",Mon Jan 07 11:27:09 +0000 2019,Boyertown,PA
5501,Srsly I can’t even remember have the shit I said while being intoxicated,Mon Jan 07 11:27:09 +0000 2019,Queens,NY
5502,"@politico @realDonaldTrump ""I did not have sexual intercourse with that woman"" sound familiar? https://t.co/UO7vw8dGJg",Mon Jan 07 11:27:09 +0000 2019,Lincoln Beach,OR
5503,i hate Steven rn,Mon Jan 07 11:27:10 +0000 2019,Union City,CA
5504,"Read about the #SouthAfrican youth-based #community engagement project Eh!woza, which focusses on #tuberculosis, in… https://t.co/0CWkuCJd6r",Mon Jan 07 11:27:10 +0000 2019,Euclid,OH
5505,SEVEN hours of sleep. https://t.co/GCyFyMRCLH,Mon Jan 07 11:27:10 +0000 2019,Middle River,MD
5506,First shot. Ozzy - Mama I'm coming home guitar solo on bass. 11:30pm Sunday night I'm trying to be… https://t.co/ksACU9tsp9,Mon Jan 07 11:27:10 +0000 2019,Brooklyn,NY
5507,"@realDonaldTrump As Trump continues to try and deflect blame for the government shutdown to Democrats, remember his… https://t.co/9iINJXiF60",Mon Jan 07 11:27:10 +0000 2019,Wadhams,MI
5508,"Call 225-916-2827 and book your free Birthday Party today! @ Baton Rouge, Louisiana https://t.co/I8h2Cb2Gps",Mon Jan 07 11:27:11 +0000 2019,Baton Rouge,LA
5509,Tractor trailer off the roadway to the right in #Jessup on MD-32 EB at Dorsey Run Rd #traffic https://t.co/tc9zsv6nQK,Mon Jan 07 11:27:12 +0000 2019,Savage,MD
5510,🏴‍☠️,Mon Jan 07 11:27:12 +0000 2019,Houston,TX
