,text,date,city,state
14732,"Are you ready for Today? Are you ready for 2019? 10 minutes of bliss to Begin again. ✨💖💡
https://t.co/r28RZaM8Tt",Mon Jan 07 13:32:54 +0000 2019,Olive Branch,MS
14733,No reason to be sketch girls deserve 100% truth🗣,Mon Jan 07 13:32:54 +0000 2019,Houston,TX
14734,@TomiLahren Knew the sister was prepped to say what she did how could she see eye cy,Mon Jan 07 13:32:54 +0000 2019,Shamokin,PA
14735,"I'm at Starbucks in Livonia, MI https://t.co/LTMsmmeWlr",Mon Jan 07 13:32:55 +0000 2019,Livonia,MI
14736,@realDonaldTrump YOU WOULDN’T KNOW THE TRUTH IF IT BIT YOUR FAT A**! #FuckingIdiot #FUCKTRUMP,Mon Jan 07 13:32:55 +0000 2019,Anaheim,CA
14737,How is that people are surprised about Christian Bale’s accent (he’s welsh by the way) have you forgotten how psych… https://t.co/7NEMqLedGF,Mon Jan 07 13:32:55 +0000 2019,Las Vegas,NV
14738,@StBrandner @JohannesNormann Komisch . Bei XY wird normalerweise der Name angegeben. Alles korrupt. Verlogenes Pack ist das.,Mon Jan 07 13:32:55 +0000 2019,Franklin Farm,VA
14739,The @GovBallNYC line up goes from a couple headliners to who the fuck is that?,Mon Jan 07 13:32:55 +0000 2019,Croton-on-Hudson,NY
14740,"❤️❤️
@e_daisyjackson7 @oefangran @DidanDillon @okiegrandma3 @laughingsmyfave @HeHoHasMommy99 @HillRUN86… https://t.co/fm8bcAAxlw",Mon Jan 07 13:32:55 +0000 2019,San Antonio,TX
14741,@thehill Total lie!! 🤥🤥,Mon Jan 07 13:32:55 +0000 2019,Old Bridge,NJ
14742,@BridgetKF30 @mytwocentsintx @GOP And wrongly accused a white man of the recent Houston shooting of a 7 year old ch… https://t.co/rhshUGg3ck,Mon Jan 07 13:32:55 +0000 2019,Houston,TX
14743,"Tonight🌹

@BachelorABC https://t.co/mqzYHecJhD",Mon Jan 07 13:32:55 +0000 2019,Collinsville,IL
14744,"@RealWendyBelle @shaunking Will police and media have the courage to investigate the mother, LaPorsha Washington? W… https://t.co/LAadai1g6W",Mon Jan 07 13:32:55 +0000 2019,Paradise,NV
14745,@toddgunter CAN'T WE JUST BE CIVILIZED AND AGREE YOU ANTI-HONEYCRISPER,Mon Jan 07 13:32:56 +0000 2019,Charleston,WV
14746,Hope the Noles don’t fall too much in the rankings today.,Mon Jan 07 13:32:56 +0000 2019,Dunwoody,GA
14747,"I don’t want to be awake. I should have taken today off. But good news, we have a 3 day weekend coming up 🙌🙌",Mon Jan 07 13:32:56 +0000 2019,Bakersfield,CA
14748,"current weather in San Marcos: light intensity drizzle, 64°F
96% humidity, wind 5mph, pressure 1019mb",Mon Jan 07 13:32:56 +0000 2019,San Marcos,TX
14749,Update: Sigo enchulá de @nickkroll,Mon Jan 07 13:32:56 +0000 2019,Hormigueros,SA
14750,@ILoveMeSomeShay 😂😂😂😂😂,Mon Jan 07 13:32:56 +0000 2019,Orlando,FL
14751,F a c ts,Mon Jan 07 13:32:56 +0000 2019,Carolina,co
14752,"Ele também é editor do @sensoinc, I'm site de extrema direita inspirado por Breitbart e Infowars que inclui ataques… https://t.co/giZkk77bnf",Mon Jan 07 13:32:56 +0000 2019,Highland Park,NJ
14753,@Insidesooner Fuck off,Mon Jan 07 13:32:56 +0000 2019,Oklahoma City,OK
14754,"Newly engraved + restocked ✔
One of our bestsellers bar soap loaded with organic Turmeric and Activated Charcoal. L… https://t.co/NfBgaIbRDS",Mon Jan 07 13:32:57 +0000 2019,Brooklyn,NY
14755,@PeruthNeza @rkelly Nope,Mon Jan 07 13:32:57 +0000 2019,Philadelphia,PA
14756,@spudzilla1325 Can't wait to see the finished project!! Looks amazing! @Deeptec,Mon Jan 07 13:32:57 +0000 2019,North Weeki Wachee,FL
14757,https://t.co/4wH279xGkM,Mon Jan 07 13:32:56 +0000 2019,Tarpon Springs,FL
14758,R.Kelly should have been more like Léon https://t.co/irgfYkTWZH,Mon Jan 07 13:32:57 +0000 2019,Moss Point,MS
14759,I truly am a white mans whore and it’s DISGUSTING,Mon Jan 07 13:32:57 +0000 2019,Garland,TX
14760,@Hot_Couple_69 That Wand makes u cumm Super Hard Right ???,Mon Jan 07 13:32:57 +0000 2019,Hartford,CT
14761,@SassyKadiK Some Russian  steel magnate Wii no doubt profit,Mon Jan 07 13:32:57 +0000 2019,Largo,FL
14762,I’m so sleepy,Mon Jan 07 13:32:58 +0000 2019,Houston,TX
14763,Today is starting off poorly. The woman at @Starbucks told me Pumpkin Spice is done for the season. ☕️ https://t.co/ASBFodGC6Y,Mon Jan 07 13:32:58 +0000 2019,Ross Township,PA
14764,https://t.co/QPxsa2xs0N,Mon Jan 07 13:32:58 +0000 2019,Indianapolis,IN
14765,Still thinking about our outstanding meal at @RestaurantIris this weekend. Octopus outstanding. My ribeye was cooke… https://t.co/30gmz1FJH8,Mon Jan 07 13:32:58 +0000 2019,Memphis,TN
14766,Baby I want!!! 😍@L0rd_j3sus,Mon Jan 07 13:32:58 +0000 2019,Houston,TX
14767,They're absolutely terrified of her. It's hilarious.,Mon Jan 07 13:32:58 +0000 2019,North Irwin,PA
14768,"Never be the one looking down on the one who's looking up. Life has away of playing tricks.

Hope y’all have a blessed day!",Mon Jan 07 13:32:58 +0000 2019,Morrow,GA
14769,@BluePhoenix1 Yay!,Mon Jan 07 13:32:59 +0000 2019,Brooklyn,NY
14770,@dogfav @itsNICKSNIDER @JeffreeStar @MorpheBrushes Amen to that,Mon Jan 07 13:32:59 +0000 2019,Buffalo,NY
14771,"Good Morning LORD JESUS Thank You, GLORIOUS GOD YOU Are YOU Are MARVELOUS A Sight To Behold For The Wonders Of Your… https://t.co/AAMfliVDzB",Mon Jan 07 13:32:59 +0000 2019,Boston,MA
14772,Govt shutdown is impacting students who cannot access tax transcripts from the IRS website to complete financial ai… https://t.co/GL3kHxyiGp,Mon Jan 07 13:32:59 +0000 2019,Brooklyn,NY
14773,Bullshit.,Mon Jan 07 13:32:59 +0000 2019,Portland,OR
14774,"NY real estate market pulse. Put your hat on and buy your first home or, upsize this is a great time for buyers!… https://t.co/4mS96GVixv",Mon Jan 07 13:32:59 +0000 2019,Manhattan,NY
14775,Ganon Cloud MU is fun in this game too,Mon Jan 07 13:32:59 +0000 2019,Streamwood,IL
14776,All Trump knows how to do is build big and gaudy things. This border wall is no different. He’s promised someone a… https://t.co/ciAyRBf7Zz,Mon Jan 07 13:32:59 +0000 2019,Raleigh,NC
14777,@ruthumstweets @Steg68 @ddale8 @Leslie17Debbie @realDonaldTrump 😅🤣😂😂,Mon Jan 07 13:32:59 +0000 2019,Epping,NH
14778,We only get 1 shot at this life shit,Mon Jan 07 13:32:59 +0000 2019,Detroit,MI
14779,I find this shit so funny😭,Mon Jan 07 13:32:59 +0000 2019,Baker,LA
14780,"Chill all day, go to bed early, then start my new job tomorrow. I’m ready. 💪🏾",Mon Jan 07 13:33:00 +0000 2019,Oklahoma City,OK
14781,Niggas be supporting &amp; making obvious they want something in return.. IT DONT WORK LIKE THAT!,Mon Jan 07 13:33:00 +0000 2019,Brooklyn,NY
14782,@maydaymindy9 They decided that a long time ago.,Mon Jan 07 13:33:00 +0000 2019,Missouri City,TX
14783,"I’m either:

A. Still drunk after Sunday Funday 
B. Mastered surviving Sunday Funday

Stay tuned.",Mon Jan 07 13:33:00 +0000 2019,Washington,DC
14784,I feel bad for the kicker but this shit too funny 😂,Mon Jan 07 13:33:00 +0000 2019,Three Lakes,FL
14785,We are the Champions of the... #GoldenGlobes! Congrats #BohemianRhapsody https://t.co/l8OX6IM17n,Mon Jan 07 13:33:00 +0000 2019,Boston,MA
14786,"Monday Huskie
#hiphop #rap #tampa #followforfollowback #like4likes #follow4followback #florida #followers… https://t.co/BI7SbYyFqG",Mon Jan 07 13:33:00 +0000 2019,Gibsonton,FL
14787,@SeanErikAuthor Hum .. trying to picture that. Of course I want to be Scooby. Not sure I can pull it off,Mon Jan 07 13:33:01 +0000 2019,Frederick,MD
14788,@allisonrenee610 ain’t nobody in they feelings if you referring to me lol 🤷🏾‍♂️ tbh you won’t shit and won’t ever b… https://t.co/gEMfhk6oUr,Mon Jan 07 13:33:01 +0000 2019,Nashville,TN
14789,Launching at @CES today and globally throughout the week.,Mon Jan 07 13:33:01 +0000 2019,Menlo Park,CA
14790,Launching at @CES today and globally throughout the week.,Mon Jan 07 13:33:01 +0000 2019,Menlo Park,CA
14791,@GolfChannel Good thing he left the ⛳️ in,Mon Jan 07 13:33:01 +0000 2019,Fishers,IN
14792,This deception is all too real. I dated a girl in college whom everyone - including her family - called Tammy. It w… https://t.co/gWG5gejMoS,Mon Jan 07 13:33:01 +0000 2019,Clive,IA
14793,@LMiami517 @realDonaldTrump That was Obama. Sorry your delusional.,Mon Jan 07 13:33:01 +0000 2019,Clifton Forge,VA
14794,How is this going to help me in life ???? https://t.co/CfCNmAFBNL,Mon Jan 07 13:33:01 +0000 2019,Essex,MD
14795,It’s crunch time baby 😌🎓,Mon Jan 07 13:33:02 +0000 2019,Baton Rouge,LA
14796,😢😢😢😢All for a selfish man who cares for nothing but himself😢😢😢😢,Mon Jan 07 13:33:02 +0000 2019,San Antonio,TX
14797,Had a long night taking care of Baby Jace. I decided to go to the office early to get started on a project. Pulled… https://t.co/DyryxuYrfl,Mon Jan 07 13:33:02 +0000 2019,Charlotte,NC
14798,"biggest frustration is being ignored. 
l’d rather you tell me no than not respond &amp; have me lookin fucking stupid. 👌🏾",Mon Jan 07 13:33:02 +0000 2019,Detroit,MI
14799,😂😂,Mon Jan 07 13:33:02 +0000 2019,Prichard,AL
14800,🥂💸,Mon Jan 07 13:33:02 +0000 2019,De Funiak Springs,FL
14801,@whyjordie @HIHDEP @hismongoose could you imagine? I would have been yelling all kinds of things in the club 😂,Mon Jan 07 13:33:02 +0000 2019,New Orleans,LA
14802,@easton_burton @Eagles @975TheFanatic @SportsRadioWIP,Mon Jan 07 13:33:02 +0000 2019,Philadelphia,PA
14803,@USATODAY @nhannahjones Facts,Mon Jan 07 13:33:02 +0000 2019,Raleigh,NC
14804,"⛅⛅⛅ @ Fayetteville, North Carolina https://t.co/x2E9asUIkf",Mon Jan 07 13:33:02 +0000 2019,Fayetteville,NC
14805,"“I got a la’bitch like it in her ass, I be in her shit just like a plumber”",Mon Jan 07 13:33:02 +0000 2019,Baltimore,MD
14806,"Get your New Years Resolution kicked into HIGH GEAR at GNC in the Winona Mall in Winona, MN! BUY 3 GET 1 FREE on GN… https://t.co/acurBXfzDe",Mon Jan 07 13:33:02 +0000 2019,Winona,MN
14807,@greenfield64 Truly.,Mon Jan 07 13:33:03 +0000 2019,Manhattan,NY
14808,I can’t wait to have kids one day,Mon Jan 07 13:33:03 +0000 2019,Brownsville,TX
14809,"See our latest Kennesaw, GA job and click to apply: C# Net Developer - https://t.co/O14GFr7CLt",Mon Jan 07 13:33:03 +0000 2019,Kennesaw,GA
14810,Maldita sea,Mon Jan 07 13:33:03 +0000 2019,North Richland Hills,TX
14811,"Don't let these warm temps fool you.
It's Winter...the cold is still on the horizon.
Help those who need help with… https://t.co/1vRz9QWFwd",Mon Jan 07 13:33:03 +0000 2019,Maryland Heights,MO
14812,@GhettoBasquiat Clearly you do lol,Mon Jan 07 13:33:04 +0000 2019,Shiloh,IL
14813,@ItsReallyCharly @stdennard #WhatTheHellBards is my new favorite swear 👀,Mon Jan 07 13:33:04 +0000 2019,Columbus,IN
14814,"Wonder if someone would sue over this. You know, “separation of church and state”, or whatever",Mon Jan 07 13:33:03 +0000 2019,White Oak East,OH
14815,@deshaunwatson I hope that plane is headed to Cali!! 🏆🐅🏆🐅🏆🐅🏆,Mon Jan 07 13:33:04 +0000 2019,Toccoa,GA
14816,Legend!,Mon Jan 07 13:33:04 +0000 2019,Indianapolis,IN
14817,"Ferris Place, the Bronx https://t.co/VDKs2bGA2q",Mon Jan 07 13:33:04 +0000 2019,Bronx,NY
14818,"current weather in Austin: mist, 63°F
93% humidity, wind 5mph, pressure 1019mb",Mon Jan 07 13:33:05 +0000 2019,Austin,TX
14819,@Bradooooooooooo We all receive the hottest slap of our per-adult lives if we did this.,Mon Jan 07 13:33:05 +0000 2019,Boston,MA
14820,HVACR Directory &amp; Source Guide https://t.co/YbrFCEpftm https://t.co/5ihZnOg17m,Mon Jan 07 13:33:05 +0000 2019,Manhattan,NY
14821,@WillieSTL @DebbieMonterrey @LauraKHettiger @ClemsonFB Alright Miley Cyrus... https://t.co/u1j7RPaCXv,Mon Jan 07 13:33:05 +0000 2019,St Louis,MO
14822,@SuzyVitoria_ @Xavier6805 Deixa o Jose Dirceu solto da nisso. prende Jose Dirceu e acaba tudo isso.,Mon Jan 07 13:33:05 +0000 2019,Citrus Ridge,FL
14823,Always 🙌🏽😌,Mon Jan 07 13:33:05 +0000 2019,Youngstown,OH
14824,@cbaimsptl @parscale He speaks constantly through Twitter... and his story changes by whim. He has no leadership skill.,Mon Jan 07 13:33:05 +0000 2019,Orlando,FL
14825,https://t.co/AE1kUjZLJR,Mon Jan 07 13:33:05 +0000 2019,Los Angeles,CA
14826,@LillyMayren https://t.co/iezcjVtUSR,Mon Jan 07 13:33:05 +0000 2019,Brownsville,TX
14827,Amazing to me how many Democratic men were radio silent during Brett Kavanaugh’s hearings. Women’s rights are human… https://t.co/VA8wzwBlUt,Mon Jan 07 13:33:06 +0000 2019,Boston,MA
14828,@Cutthroat_Ace Man what is wrong w you 😭,Mon Jan 07 13:33:06 +0000 2019,Portsmouth,VA
14829,‘World without leadership’: Global instability worst it’s been since World War II https://t.co/PvzIkOCK1A,Mon Jan 07 13:33:06 +0000 2019,Pittsburgh,PA
14830,As much as possible. I’m not finna count it.,Mon Jan 07 13:33:06 +0000 2019,Augusta,GA
14831,@MollyJongFast She could have avoided this by resigning her position and fading into obscurity (or the Mueller grand jury).,Mon Jan 07 13:33:06 +0000 2019,Manhattan,NY
14832,@SlenderSherbet @NatTenaLady 😂,Mon Jan 07 13:33:06 +0000 2019,Queens,NY
14833,This is legit the best thing I have ever owned ♥️ https://t.co/3Bc3WCuscl,Mon Jan 07 13:33:02 +0000 2019,Elmira,NY
14834,Life is good anyway 🤷🏽‍♀️😊,Mon Jan 07 13:33:07 +0000 2019,Philadelphia,PA
14835,Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/yatl68mBdJ,Mon Jan 07 13:33:06 +0000 2019,West Salem,WI
14836,@fvhattierose But those mix tapes...,Mon Jan 07 13:33:07 +0000 2019,Augusta,ME
14837,Feels like school,Mon Jan 07 13:33:07 +0000 2019,Baltimore,MD
14838,"I'm at Boson Training in Tampa, FL https://t.co/RvStKSr9Ax",Mon Jan 07 13:33:07 +0000 2019,Westchase,FL
14839,@JerryDunleavy @RashidaTlaib False equivalencies. BDS seeks to hold Israel accountable for the illegal occupation a… https://t.co/vqssIp2Mkq,Mon Jan 07 13:33:07 +0000 2019,Manhattan,NY
14840,Anytime brother 💯,Mon Jan 07 13:33:07 +0000 2019,Columbus,OH
14841,@__OakTrees @JanaiChellese @jasminelg16 Ok but it’s still happening.. wait til ya birthday ☺️,Mon Jan 07 13:33:08 +0000 2019,Trotwood,OH
14842,"For as long as it’s been around and as ubiquitous its use, we don’t know much about marijuana. Huge public policy f… https://t.co/Y8hDxOZy84",Mon Jan 07 13:33:08 +0000 2019,Salt Lake City,UT
14843,Shutdown Mornings @ Atlantis Pizzeria and Family Restaurant https://t.co/ldrUxvx2Fn,Mon Jan 07 13:33:08 +0000 2019,Alexandria,VA
14844,"@mvazquez13 By the way, your observations literally made me cry and smile at the same time. You have a perfect atti… https://t.co/Cp0Yv1RmAd",Mon Jan 07 13:33:08 +0000 2019,Houston,TX
14845,temperature down 44°F -&gt; 41°F,Mon Jan 07 13:33:08 +0000 2019,Mesa,AZ
14846,"Blessed are they which do hunger and thirst after righteousness: for they shall be filled.
Matthew 5:…
https://t.co/UUzNboGueK",Mon Jan 07 13:33:09 +0000 2019,Richardson,TX
14847,@cloudzombi @CiscoJMejia @_callmecarlito Animal torture is only a thing in America cuz you guys are pussies lol,Mon Jan 07 13:33:09 +0000 2019,New Rochelle,NY
14848,@Larrypolya22 Their fear of exposure of their crimes and perversions drives them insane!,Mon Jan 07 13:33:09 +0000 2019,Ashburn,VA
14849,@realDonaldTrump #ImpeachTheMotherFcker https://t.co/6t8og8p9IV,Mon Jan 07 13:33:08 +0000 2019,Dresser,WI
14850,"https://t.co/3icyxnGD7e
Pretenders - Back On The Chain Gang
Label:   Real Records  1982
Bass:  Tony Butler
Guitar:… https://t.co/8Ix9ffvWg0",Mon Jan 07 13:33:09 +0000 2019,San Juan,SA
14851,Damn @pepsi is coming for your crown @Wendys,Mon Jan 07 13:33:09 +0000 2019,Los Angeles,CA
14852,Makes life easier,Mon Jan 07 13:33:10 +0000 2019,New Orleans,LA
14853,Short nails are perfect for Tammy Taylor gel polish.  It’s a great time to try some seasonal shades or have Stacey… https://t.co/e8fm0Hjx8e,Mon Jan 07 13:33:10 +0000 2019,Salem,OH
14854,Well at least the Blackhawks won last night https://t.co/CRUuFRkzqn,Mon Jan 07 13:33:10 +0000 2019,Titusville,FL
14855,"I just heard a grown man ask his wife “how do you spell sombrero?... s o m b r o r o ?” 
I just wanna cry.",Mon Jan 07 13:33:10 +0000 2019,Buffalo,NY
14856,@Nateg8888 @CBSThisMorning Or 9 months,Mon Jan 07 13:33:10 +0000 2019,Toledo,OH
14857,@realDonaldTrump Your daddy and mama is enemy if the people,Mon Jan 07 13:33:11 +0000 2019,Phoenix,AZ
14858,*vans 😁,Mon Jan 07 13:33:11 +0000 2019,Huntsville,AL
14859,Good morning.,Mon Jan 07 13:33:11 +0000 2019,Minneapolis,MN
14860,This bitch said on botched “I want to be a curvy kardasin” I tried to spell how she said... like no bitch it’s kard… https://t.co/hEyk3kn8RX,Mon Jan 07 13:33:11 +0000 2019,Valley Springs,CA
14861,"Nervous to apply for a job like ""NET Developer"" at Robert Half Technology? Apply even if you're not a 100% match. Y… https://t.co/zx2XXsJyl0",Mon Jan 07 13:33:11 +0000 2019,Grand Rapids,MI
14862,"Career tip for landing jobs like ""System Analyst III"" in Grand Island, NY. Go on informational interviews. The best… https://t.co/sjy6Bwy9tI",Mon Jan 07 13:33:11 +0000 2019,Grand Island,NY
14863,Good morning whores.,Mon Jan 07 13:33:11 +0000 2019,Metairie,LA
14864,@justsammorris Beautiful,Mon Jan 07 13:33:11 +0000 2019,Sacramento,CA
14865,Feeling grateful for all that has transpired in the first week of #2019. Last night we had a foragers feast! It is… https://t.co/p8KsN3X2Mk,Mon Jan 07 13:33:11 +0000 2019,Nashville,TN
14866,@InsaNQN @DarioEpstein @manuginobili https://t.co/a4GS0qP9mr,Mon Jan 07 13:33:11 +0000 2019,Camarones,co
14867,@theforensicDr 😂😂😂😂👏🏻👏🏻👏🏻👏🏻,Mon Jan 07 13:33:11 +0000 2019,Eastvale,CA
14868,Quick illustration of how #ISS was built. https://t.co/CS1ForfP4H,Mon Jan 07 13:33:12 +0000 2019,Charlotte,NC
14869,Is #beautywithoutlimits the way of life for you? Us too! We are excited to announce that Ulta Beauty is looking for… https://t.co/7oELOVmhHg,Mon Jan 07 13:33:12 +0000 2019,Dover,DE
14870,"@fredonair @AngiTaylorKISS geee problems of rich people..
Acne 🙄🙄🙄",Mon Jan 07 13:33:12 +0000 2019,Fox Lake,IL
14871,Today is Day 1 on our 21 day Prayer &amp; Fasting. Today we are Praying for Healthy &amp; Authentic Relationships.… https://t.co/ZTX1RO8vTU,Mon Jan 07 13:33:12 +0000 2019,North Canton,OH
14872,@perla_elii No sotras queríamos violar a checho juntas el frontendo con el bicho ese y nosotras pues dale sacalo y… https://t.co/FOWqi8R881,Mon Jan 07 13:33:12 +0000 2019,San Juan,SA
14873,There will always be a new day.,Mon Jan 07 13:33:12 +0000 2019,White Horse,NJ
14874,"Well I was watching the 80s movie, Explorers and a bunch of movies are stacked against a wall.
My copy of Rocketeer… https://t.co/zyy4Yxa270",Mon Jan 07 13:33:12 +0000 2019,Burbank,CA
14875,I gotta do what I gotta do .,Mon Jan 07 13:33:12 +0000 2019,Dallas,TX
14876,@adamjahns They dared Trubisky to beat them at the end and he did.,Mon Jan 07 13:33:12 +0000 2019,Chicago,IL
14877,"@dnrnewman @realDonaldTrump Yeah, more like score 1,000,000 https://t.co/AZYGUopmv7",Mon Jan 07 13:33:12 +0000 2019,Whittier,CA
14878,Idk how my 6s hasnt exploded yet.... its actually really impressive...,Mon Jan 07 13:33:12 +0000 2019,Kearny,NJ
14879,@SpeakerPelosi Fund and build the wall!! https://t.co/ugF1gZPIt3,Mon Jan 07 13:33:12 +0000 2019,Longview,TX
14880,Already seeing Commercials In south Texas  for tRump2020 emphasis border wall/security #LiarInChief #IdiotInChief #ResignTrump,Mon Jan 07 13:33:13 +0000 2019,Edinburg,TX
14881,#ImpeachTheMF,Mon Jan 07 13:33:13 +0000 2019,Harrison,NY
14882,@chriswray3 No. I'm in it and I don't want to get out,Mon Jan 07 13:33:13 +0000 2019,Austin,TX
14883,Happy Birthday 🎂🎉🎈 to @slim_shaley_ one of our 2018 #RuddScholars at @WichitaState! Have a great day and keep being… https://t.co/iRGyUSuymP,Mon Jan 07 13:33:12 +0000 2019,Wichita,KS
14884,@JGRebull I know your pain all too well. Fuerte abrazo.,Mon Jan 07 13:33:13 +0000 2019,Miami,FL
14885,“It’s just like sex. You take it and you put it in and finish. Then you apologize &amp; cry yourself to sleep”😂,Mon Jan 07 13:33:13 +0000 2019,Euclid,OH
14886,@___antoni,Mon Jan 07 13:33:13 +0000 2019,La Habra,CA
14887,@mbta why are we standing by for 2 minutes at every station on the #redline this morning?,Mon Jan 07 13:33:13 +0000 2019,Boston,MA
14888,@KATUNews Did Shaun King ever pony up his 25k?,Mon Jan 07 13:33:14 +0000 2019,Rockcreek,OR
14889,@KayaJones Single use restroom w/ lock? No issue here. Just the losers who let their kids go to the restroom alone have an issue.,Mon Jan 07 13:33:14 +0000 2019,Spring Lake,NC
14890,@DougieDan93 @JBookerxFilms Take a 8th grader from any era and he dubbing then lmao,Mon Jan 07 13:33:14 +0000 2019,Baltimore,MD
14891,@seanagnew @KurwaStronk No but I do need to return your Shake Weight,Mon Jan 07 13:33:14 +0000 2019,Phoenix,AZ
14892,@MarieeMarisa Kpd at its finest lol,Mon Jan 07 13:33:14 +0000 2019,Kingsville,TX
14893,i want death,Mon Jan 07 13:33:14 +0000 2019,Roselle,NJ
14894,"I forgot my money, and left overs... bitch I'm warning y'all, not tf today, period 😂",Mon Jan 07 13:33:14 +0000 2019,Philadelphia,PA
14895,"Rise and shine, #DowntownOrlando ☀️ https://t.co/fWVtzJaErp",Mon Jan 07 13:33:13 +0000 2019,Orlando,FL
14896,HE IS JESUS,Mon Jan 07 13:33:14 +0000 2019,Boston,MA
14897,Good morning to everybody except bohemian rhapsody.,Mon Jan 07 13:33:14 +0000 2019,Manhattan,NY
14898,today gon be a great day.,Mon Jan 07 13:33:14 +0000 2019,Detroit,MI
14899,We are looking forward to seeing all of your smiling faces this Thursday at the @aspeninstitute for the first… https://t.co/z7EJSqVoIk,Mon Jan 07 13:33:14 +0000 2019,Washington,DC
14900,@senatemajldr @potus Here's an idea for funding the wall: Open the IRS. Let the tax season begin. Then ask your sup… https://t.co/ZJVm8PdkOx,Mon Jan 07 13:33:15 +0000 2019,Minneapolis,MN
14901,@twit_whitt it was an unbelievably excellent first show i was literally speechless,Mon Jan 07 13:33:15 +0000 2019,Richmond,VA
14902,"A gym's highest check-in day of the year is the Monday of the 1st full week in January (today). 

If it's a resolut… https://t.co/Y1saxXEaXp",Mon Jan 07 13:33:15 +0000 2019,Raleigh,NC
14903,This is the best highlight video I have ever seen 😂😂😂,Mon Jan 07 13:33:15 +0000 2019,Plano,TX
14904,10 days for Dreamville to make an entire album? This shit gon slap you heard it here first 🔥🔥🤦🏽‍♂️🤦🏽‍♂️,Mon Jan 07 13:33:15 +0000 2019,Hialeah Gardens,FL
14905,"@realDonaldTrump Your approval rating sucks, you've shutdown the government and started an unecessary trade war. No… https://t.co/gVJOPQvn8e",Mon Jan 07 13:33:15 +0000 2019,Cicero,IL
14906,GAGO NASEND KO YUNG SELFIE KO SA GC NG ALUMNI NG SPUP DANCE TROUPE HAAHHAHAHAHHAHAHA LUPA LAMUNIN MO NA AKOOOO HAHA… https://t.co/ZbV6ZNvB2J,Mon Jan 07 13:33:16 +0000 2019,Atlanta,GA
14907,@nolimitmikey_ @ruthaayalew Yes personally it wasn’t all that just weird asl,Mon Jan 07 13:33:16 +0000 2019,Chicago,IL
14908,Might cut them some.slack on the needy part.  If they didn't need they wouldn't be there.  This is from someone tha… https://t.co/qM4R6Ab4Cz,Mon Jan 07 13:33:16 +0000 2019,Baton Rouge,LA
14909,@AP The Saudi government is nothing but murderers and terrorists!,Mon Jan 07 13:33:16 +0000 2019,Alexandria,VA
14910,@crihoo https://t.co/AGRBgfylRB,Mon Jan 07 13:33:16 +0000 2019,Dallas,TX
14911,อิเวง สาคูลูกกกก 55555555555,Mon Jan 07 13:33:16 +0000 2019,Cleveland,OH
14912,"Young niggas switching up the program rn 
I’m tryna put the power in my own hands rn",Mon Jan 07 13:33:16 +0000 2019,Frederick,MD
14913,"@normative @SteveBellovin I can’t stand even a whiff of Mitnick.  Here we see him applying his one skill, social engineering, to CNBC.",Mon Jan 07 13:33:16 +0000 2019,Ann Arbor,MI
14914,"#game #chicken @ Minerva, Ohio https://t.co/7OEI1llRPD",Mon Jan 07 13:33:16 +0000 2019,Minerva,OH
14915,@realDonaldTrump Please! Expose them for who they really are. Sick people allowed to talk like that at Work. Really… https://t.co/U5vvOa4Ahu,Mon Jan 07 13:33:16 +0000 2019,Cincinnati,OH
14916,Reconozco ahora que estoy en una posición de privilegio. Si viviera solo de mi sueldo sería una migrante más que mu… https://t.co/EyCb5SZfnL,Mon Jan 07 13:33:17 +0000 2019,Miami,FL
14917,@kyleezie @LegendofSM @zwchristman @gibberish1979 @barstoolsports @barstoolchicago The kick was blocked anyway lol,Mon Jan 07 13:33:17 +0000 2019,Norwich,CT
14918,"@realDonaldTrump Let me guess, Fox News is the best???  Ann Coulter?  Sean Hannity??  Rush Limbaugh??",Mon Jan 07 13:33:17 +0000 2019,Green Tree,PA
14919,"@RepRashida not only are you a #liar, but also an #Ignorant #foul-#mouthed attention seeking #disrespectful, mother… https://t.co/tgEut1cUXY",Mon Jan 07 13:33:17 +0000 2019,Pittsburgh,PA
14920,@julie_golden My names Julie and I DESERVE TO BE BOSS,Mon Jan 07 13:33:17 +0000 2019,Steubenville,OH
14921,"@AnaMardoll A million or more
The interest should let me live comfortably 
Under a million I would run out before t… https://t.co/jPUdNm0ha8",Mon Jan 07 13:33:17 +0000 2019,Philadelphia,PA
14922,@ECuernos Yo te la chupo asta que te vengas amor,Mon Jan 07 13:33:17 +0000 2019,Newark,NJ
14923,"I never get up early much less already on the road at this time. Gods creation is so beautiful, and the best music… https://t.co/GezdUao61M",Mon Jan 07 13:33:17 +0000 2019,Elm Mott,TX
14924,"@realDonaldTrump Your lies, propaganda, and supporters are the REAL enemy of America.  If this were the ‘50s you’d… https://t.co/8NoRYvHild",Mon Jan 07 13:33:17 +0000 2019,Wilkinsburg,PA
14925,"#OhioState can hire Mike Doss, just not as a position coach",Mon Jan 07 13:33:17 +0000 2019,Worthington,OH
14926,On my way to the Clemson vs Alabama National Championship Game! Excited @ Levi's Stadium https://t.co/YIZDx2URj6,Mon Jan 07 13:33:18 +0000 2019,Santa Clara,CA
14927,@LinTheLib https://t.co/WxwkpgkZQt,Mon Jan 07 13:33:18 +0000 2019,Macon,GA
